line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
-2.4535448894727053e-03,4.2355829356213897e-05,2.5208840767295165e-03,4.9817841343565332e-03,7.4255525566176541e-03,9.8523942616664233e-03,1.2262381785959646e-02,1.4655913816890367e-02,1.7032461050255986e-02,1.9391786899215994e-02,2.1734522833975593e-02,2.4062246868770183e-02,2.6372341634934914e-02,2.8667420565608961e-02,3.0948587403700659e-02,3.3211592594024897e-02,3.5458513936412882e-02,3.7689760467568841e-02,3.9905702251128258e-02,4.2102885575553965e-02,4.4288656512290081e-02,4.6455611831265523e-02,4.8605388280418993e-02,5.0742799552784212e-02,5.2863962572713065e-02,5.4968330211791906e-02,5.7058406480194716e-02,5.9133079041497387e-02,6.1192569054225189e-02,6.3234615581853337e-02,6.5266758181245374e-02,6.7274575184377877e-02,6.9273776927694528e-02,7.1258746357286962e-02,7.3228412172347587e-02,7.5176224444020764e-02,7.7116673305065109e-02,7.9038236835145520e-02,8.0944501148434878e-02,8.2832918724336249e-02,8.4717614488680065e-02,8.6575995151099788e-02,8.8435855942144301e-02,9.0262774634927351e-02,9.2086272199099636e-02
7.0805988607896436e-04,-1.3196592169911428e-05,-7.2343857105246841e-04,-1.4209609775381437e-03,-2.1091164388930025e-03,-2.7858816557345240e-03,-3.4505974423818153e-03,-4.1004743789926114e-03,-4.7401086884813282e-03,-5.3665194580772083e-03,-5.9764180434357080e-03,-6.5753891498639000e-03,-7.1577206372178256e-03,-7.7189529568951268e-03,-8.2657523565327368e-03,-8.7893809415581919e-03,-9.2939427411630089e-03,-9.7672625514446821e-03,-1.0220486573382074e-02,-1.0638779673616292e-02,-1.1031880354283168e-02,-1.1395950103713710e-02,-1.1723743793010773e-02,-1.2024636431569499e-02,-1.2279838123855042e-02,-1.2507509710600724e-02,-1.2719341639796251e-02,-1.2883621075551559e-02,-1.3022463027457486e-02,-1.3127904730065912e-02,-1.3207736683084968e-02,-1.3256392196714616e-02,-1.3295746161493364e-02,-1.3317717616627903e-02,-1.3329064155331728e-02,-1.3335953318981061e-02,-1.3324557610836117e-02,-1.3327713778673993e-02,-1.3333070218822622e-02,-1.3355920812218159e-02,-1.3411604911164440e-02,-1.3459511210946516e-02,-1.3566114951446122e-02,-1.3676884209315185e-02,-1.3851102806283596e-02
1.2063494174187361e-03,-1.9690456405635676e-05,-1.2374797694568315e-03,-2.4490222248431098e-03,-3.6557997364796094e-03,-4.8550208553603232e-03,-6.0585935892540051e-03,-7.2576251916266670e-03,-8.4589504965993743e-03,-9.6620169895650053e-03,-1.0873810023123624e-02,-1.2091551712018232e-02,-1.3324501391549887e-02,-1.4576266799506887e-02,-1.5845873065118692e-02,-1.7140134432489205e-02,-1.8458564604471740e-02,-1.9821408911938933e-02,-2.1207658635321890e-02,-2.2638070432214372e-02,-2.4107245695002957e-02,-2.5619276618032309e-02,-2.7176700780995777e-02,-2.8773931455240449e-02,-3.0433310289582391e-02,-3.2124393754181094e-02,-3.3853837768733346e-02,-3.5638032625651864e-02,-3.7438613445921393e-02,-3.9289744150281601e-02,-4.1163115530546496e-02,-4.3065926257030762e-02,-4.4967186180303036e-02,-4.6881026149888157e-02,-4.8795158708176897e-02,-5.0691857323441995e-02,-5.2580923916173264e-02,-5.4414975565233510e-02,-5.6227314925165917e-02,-5.8004997542466047e-02,-5.9695654377922902e-02,-6.1333279297592656e-02,-6.2882419869065537e-02,-6.4357080917083670e-02,-6.5717430183003134e-02
-2.8492301361491886e-03,4.6577254891001370e-05,2.9039744759686886e-03,5.7205749663998802e-03,8.5071426906352873e-03,1.1253285446828751e-02,1.3976127936938355e-02,1.6675667322655480e-02,1.9345393618249888e-02,2.1995863569936189e-02,2.4639077870228048e-02,2.7267453080281112e-02,2.9891515430043109e-02,3.2516956483388891e-02,3.5148309617842481e-02,3.7785434744520008e-02,4.0433916738627416e-02,4.3103532875191523e-02,4.5783504232373366e-02,4.8486841886994821e-02,5.1210079636684273e-02,5.3953475223301885e-02,5.6721403682320738e-02,5.9487353550759826e-02,6.2288056406640278e-02,6.5105373242503484e-02,6.7931032383502746e-02,7.0755485617596675e-02,7.3583735846229417e-02,7.6405214114996692e-02,7.9229841378749388e-02,8.2030721060975073e-02,8.4822215193356004e-02,8.7586687822572243e-02,9.0320201475876521e-02,9.3015915252593506e-02,9.5658338694399894e-02,9.8248562893398145e-02,1.0082902610136016e-01,1.0332725403890020e-01,1.0574340598444718e-01,1.0810054722644354e-01,1.1038572734805203e-01,1.1257769943263618e-01,1.1470442732195647e-01
3.8194931417803225e-03,-6.1649671464546541e-05,-3.9138759633360097e-03,-7.7228363825468651e-03,-1.1503963607926040e-02,-1.5248454067988630e-02,-1.8973946507056690e-02,-2.2667923382276103e-02,-2.6334618932191693e-02,-2.9978045275077581e-02,-3.3607324739404913e-02,-3.7223361010657166e-02,-4.0822102725255445e-02,-4.4405441743583851e-02,-4.7989394717777391e-02,-5.1559857268616054e-02,-5.5128910668605050e-02,-5.8685545205971690e-02,-6.2238844230596016e-02,-6.5778962255180873e-02,-6.9319478180955379e-02,-7.2829411067120459e-02,-7.6327081352664375e-02,-7.9792960671646179e-02,-8.3232734645013476e-02,-8.6652684827370777e-02,-9.0043705163910706e-02,-9.3361201516999587e-02,-9.6650299237235351e-02,-9.9879877987869417e-02,-1.0307021355608731e-01,-1.0618917098418405e-01,-1.0925505491515286e-01,-1.1225149206641415e-01,-1.1521569248201921e-01,-1.1809782096042742e-01,-1.2091730562969469e-01,-1.2367949801540704e-01,-1.2643769072298972e-01,-1.2911963789059597e-01,-1.3175393159003845e-01,-1.3437678749186477e-01,-1.3697962555292884e-01,-1.3951477870025364e-01,-1.4207996843909920e-01
-3.9120567930553147e-03,6.4468752038471773e-05,4.0081395019450940e-03,7.9076525912874455e-03,1.1774746413721119e-02,1.5599830114240959e-02,1.9393033624587878e-02,2.3149355581824294e-02,2.6866230098617376e-02,3.0542605558940637e-02,3.4194603037794778e-02,3.7814183089544616e-02,4.1393802595931180e-02,4.4938358713962269e-02,4.8454034466549646e-02,5.1933408295834406e-02,5.5376791492236413e-02,5.8768731837659016e-02,6.2135125462439107e-02,6.5443845355582106e-02,6.8718995781802170e-02,7.1928656636185778e-02,7.5093134548323795e-02,7.8184294234250135e-02,8.1206196103583275e-02,8.4173221388412336e-02,8.7083349299923590e-02,8.9872022847715921e-02,9.2589432781283773e-02,9.5232430376665192e-02,9.7793333615950009e-02,1.0026470776873496e-01,1.0265433359647756e-01,1.0496909985339097e-01,1.0722534779850849e-01,1.0940028190472836e-01,1.1149554454406906e-01,1.1356429784337180e-01,1.1562494177435048e-01,1.1762720687191824e-01,1.1965457518929504e-01,1.2166533259690711e-01,1.2370971976601178e-01,1.2575232960510802e-01,1.2787071066867081e-01
3.1052139610827575e-03,-5.1654429777067413e-05,-3.1702448278841931e-03,-6.2391896119408765e-03,-9.2750050205431794e-03,-1.2257579531905666e-02,-1.5192954213013138e-02,-1.8078016989327043e-02,-2.0908968687265838e-02,-2.3678829944065380e-02,-2.6396947007941325e-02,-2.9056193190633461e-02,-3.1638273909700927e-02,-3.4148668029846056e-02,-3.6582386074742027e-02,-3.8935371250525687e-02,-4.1204987116686111e-02,-4.3369121120240668e-02,-4.5446763024171007e-02,-4.7406126641790280e-02,-4.9279245247839505e-02,-5.1025734768697761e-02,-5.2675814926660375e-02,-5.4217619366419390e-02,-5.5623264241212181e-02,-5.6930394898748099e-02,-5.8151567876002057e-02,-5.9226002337504580e-02,-6.0196748294062470e-02,-6.1098354387292317e-02,-6.1881807762440122e-02,-6.2596013912565168e-02,-6.3202282125424308e-02,-6.3770969760711282e-02,-6.4275388878023532e-02,-6.4740636648034713e-02,-6.5178930515223985e-02,-6.5619843101842573e-02,-6.6066046965160677e-02,-6.6527141210964577e-02,-6.7078365583183183e-02,-6.7656750931997620e-02,-6.8337995781941691e-02,-6.9107315210308481e-02,-6.9986907710291535e-02
-1.5675696813070615e-03,2.5095338641152808e-05,1.6123529260763836e-03,3.1803621487532293e-03,4.7434083993396423e-03,6.2776524815408739e-03,7.7823297393785794e-03,9.2535439496089222e-03,1.0688251075119439e-02,1.2065870214471093e-02,1.3390386582956599e-02,1.4656436241285143e-02,1.5836674327581294e-02,1.6931413741350924e-02,1.7920350408300173e-02,1.8811723827690061e-02,1.9582575298845870e-02,2.0210135411690682e-02,2.0710663521133488e-02,2.1051846144011413e-02,2.1273733301392518e-02,2.1314659285342319e-02,2.1226952756310768e-02,2.0998629866456758e-02,2.0596894483044841e-02,2.0064815920777673e-02,1.9421973194367316e-02,1.8635426655512162e-02,1.7732999972335618e-02,1.6758779922844726e-02,1.5669342108419804e-02,1.4525493130111870e-02,1.3273546276678797e-02,1.2026794308038836e-02,1.0705587707383930e-02,9.3959141602066951e-03,8.1084319798048182e-03,6.8589072238827466e-03,5.6227406100633689e-03,4.4811450186650285e-03,3.4607329275319200e-03,2.5231698121983368e-03,1.7401516935507809e-03,1.1284735509237776e-03,6.5145955802584294e-04
-3.2406735868350086e-04,5.9523045511294578e-06,3.2858375648403678e-04,6.5252905127990426e-04,9.7220659855029199e-04,1.3062100557789096e-03,1.6602404821968173e-03,2.0402230530907227e-03,2.4449356218496795e-03,2.8967181960830291e-03,3.4006394819239743e-03,3.9601967610210492e-03,4.6057865316173783e-03,5.3345301514308770e-03,6.1682185210449967e-03,7.1059798502000797e-03,8.1687311641342880e-03,9.3741946584303924e-03,1.0718734133050713e-02,1.2218842718001655e-02,1.3844562046232259e-02,1.5652530395188973e-02,1.7590071320216220e-02,1.9641736038492768e-02,2.1849397304903893e-02,2.4169862630998344e-02,2.6592700671011587e-02,2.9078589756352798e-02,3.1647343871784583e-02,3.4255256805770733e-02,3.6899399193669670e-02,3.9546570637289703e-02,4.2230991889016530e-02,4.4860380196012864e-02,4.7499983155631018e-02,5.0086667829821463e-02,5.2576694314518793e-02,5.5002501045023085e-02,5.7380433794066807e-02,5.9628396642939091e-02,6.1764997205586765e-02,6.3805813124479069e-02,6.5665393467529212e-02,6.7377580125059150e-02,6.8996431703343644e-02
2.1383812743353994e-03,-3.6542256214448695e-05,-2.1961425964237111e-03,-4.3418521043353748e-03,-6.4819764308905259e-03,-8.6214174473728169e-03,-1.0771659138547001e-02,-1.2933509932705433e-02,-1.5110671863948849e-02,-1.7317795600132694e-02,-1.9573162093480565e-02,-2.1867072943325405e-02,-2.4229510887413545e-02,-2.6661492766568613e-02,-2.9185585480126598e-02,-3.1802234241539343e-02,-3.4522030349477859e-02,-3.7360549714862613e-02,-4.0321107834497591e-02,-4.3409270845300468e-02,-4.6606011170774495e-02,-4.9938992118755743e-02,-5.3385939423028175e-02,-5.6909762685904752e-02,-6.0536273181906394e-02,-6.4242651851131385e-02,-6.8021381579319737e-02,-7.1783377873645152e-02,-7.5583508727906507e-02,-7.9381340843883749e-02,-8.3141035237237218e-02,-8.6855097619137289e-02,-9.0537137453238159e-02,-9.4124866940711469e-02,-9.7664896856110781e-02,-1.0110452556093234e-01,-1.0440268358162970e-01,-1.0761363331304469e-01,-1.1076828133726967e-01,-1.1378165824272400e-01,-1.1670846957206840e-01,-1.1954178110543066e-01,-1.2222009944284623e-01,-1.2479215590673701e-01,-1.2731557300168925e-01
