line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
8.3357775974289894e-01,8.3948156529574036e-01,8.4536473838583226e-01,8.5122758409990651e-01,8.5706958307370484e-01,8.6289108434600359e-01,8.6869182424307279e-01,8.7447179594874180e-01,8.8023074560626036e-01,8.8596808655319026e-01,8.9168412513695960e-01,8.9737967597854240e-01,9.0305368538463282e-01,9.0870786756411925e-01,9.1434317685382382e-01,9.1995678569465511e-01,9.2554909768485083e-01,9.3112056583240699e-01,9.3667121620068294e-01,9.4219955531936850e-01,9.4771160543455213e-01,9.5320095954980644e-01,9.5866725978410106e-01,9.6411737547350884e-01,9.6954687729440403e-01,9.7495488260718755e-01,9.8034496115213632e-01,9.8571509836692894e-01,9.9106473761795078e-01,9.9639349658449927e-01,1.0017128859005966e+00,1.0069977068016347e+00,1.0122728937267429e+00,1.0175330145070010e+00,1.0227695424050758e+00,1.0279783335400710e+00,1.0331824529532723e+00,1.0383592903462671e+00,1.0435206607265815e+00,1.0486545183927896e+00,1.0537937182930910e+00,1.0588917440708914e+00,1.0640012216463848e+00,1.0690588987910532e+00,1.0741216090550481e+00
8.4666114814820603e-01,8.3925399164391956e-01,8.3193350971536018e-01,8.2468789640923412e-01,8.1751631540509340e-01,8.1042150541264923e-01,8.0340465989653365e-01,7.9645346394177652e-01,7.8957690572491235e-01,7.8277248984669057e-01,7.7603650136739544e-01,7.6936208895692348e-01,7.6275129398325991e-01,7.5620547772714630e-01,7.4971877162442135e-01,7.4328806464759722e-01,7.3691367703621924e-01,7.3060322440706571e-01,7.2434358884332928e-01,7.1814137641595555e-01,7.1198960284344082e-01,7.0590006306314668e-01,6.9987234060065517e-01,6.9389475852377891e-01,6.8796877404937140e-01,6.8209545628037338e-01,6.7628065309197383e-01,6.7051560857236059e-01,6.6484500219633524e-01,6.5920974410195887e-01,6.5362974290889275e-01,6.4811943877612166e-01,6.4267533242848440e-01,6.3728694133111807e-01,6.3197035533013834e-01,6.2672200816542867e-01,6.2150937261317685e-01,6.1641602729359779e-01,6.1135784908079172e-01,6.0633677009253728e-01,6.0137334054466707e-01,5.9649635086631159e-01,5.9164171317854675e-01,5.8686262312869453e-01,5.8213137935210069e-01
8.3233586134344129e-01,8.3950200279482046e-01,8.4660085269179264e-01,8.5362483001071565e-01,8.6059531369096631e-01,8.6748881908149433e-01,8.7432352854332362e-01,8.8109555076299317e-01,8.8780128523302981e-01,8.9444626859470378e-01,9.0102461371375231e-01,9.0755717627765198e-01,9.1402548051189192e-01,9.2042800399229407e-01,9.2678563173939510e-01,9.3307151374991359e-01,9.3930960746354497e-01,9.4546901746915768e-01,9.5157526480058918e-01,9.5760141240614871e-01,9.6358320829967026e-01,9.6946584110830769e-01,9.7528695750599148e-01,9.8103122306846857e-01,9.8667225843244777e-01,9.9226879882825825e-01,9.9778967560773590e-01,1.0032258630430428e+00,1.0085381693576929e+00,1.0138053703763739e+00,1.0189929453900732e+00,1.0241084210599583e+00,1.0291552024409105e+00,1.0341449556823865e+00,1.0390867538524997e+00,1.0439494483921141e+00,1.0487875863489844e+00,1.0535589954064015e+00,1.0583430650740500e+00,1.0631024320420122e+00,1.0678541345307542e+00,1.0725657307820886e+00,1.0773465743943720e+00,1.0820428290615685e+00,1.0867760442584953e+00
8.4459473000950513e-01,8.3928931842920018e-01,8.3409962754805234e-01,8.2902768861655696e-01,8.2405175448741197e-01,8.1919876632810007e-01,8.1445932278736322e-01,8.0982666384091051e-01,8.0531343559286950e-01,8.0091507655293837e-01,7.9663777858379536e-01,7.9246800254022409e-01,7.8843270060222781e-01,7.8454101849039903e-01,7.8077623816407427e-01,7.7716956897801559e-01,7.7370521151177496e-01,7.7043212933943417e-01,7.6731118041527746e-01,7.6439632040408345e-01,7.6163172456407136e-01,7.5910937095157704e-01,7.5676764979765132e-01,7.5461538499181879e-01,7.5271719834074224e-01,7.5099914227763176e-01,7.4945543986218333e-01,7.4813860485384442e-01,7.4701141432524576e-01,7.4606420551071329e-01,7.4528918429596491e-01,7.4466386324360434e-01,7.4417047124168156e-01,7.4377555092150027e-01,7.4348425830422404e-01,7.4325846980102084e-01,7.4305196601675039e-01,7.4285854047684674e-01,7.4265726376475527e-01,7.4240671206296627e-01,7.4204255475703318e-01,7.4160550527916547e-01,7.4097971601924018e-01,7.4028391560942053e-01,7.3937600961945171e-01
8.3730812974996582e-01,8.3942018876994440e-01,8.4161248593836890e-01,8.4388027461191040e-01,8.4623409438715824e-01,8.4864072657392620e-01,8.5109045785813786e-01,8.5359192761430924e-01,8.5612340190428649e-01,8.5867538440075364e-01,8.6123320164313732e-01,8.6380020915601685e-01,8.6634314629648956e-01,8.6884872620969733e-01,8.7131686072668291e-01,8.7372807394271823e-01,8.7608028981546338e-01,8.7830571141548763e-01,8.8047813871376668e-01,8.8250885831301917e-01,8.8447130580471500e-01,8.8626445884625593e-01,8.8795018196967168e-01,8.8954637486924604e-01,8.9094946239974382e-01,8.9223732158596603e-01,8.9344903025063660e-01,8.9449988065388508e-01,8.9545269114233594e-01,8.9630165066518630e-01,8.9707757683718126e-01,8.9777554063056342e-01,8.9840830875828437e-01,8.9902623953127991e-01,8.9963313174714710e-01,9.0023577888644613e-01,9.0089334718548464e-01,9.0162066701562704e-01,9.0245125810105586e-01,9.0339385197450928e-01,9.0452668133557856e-01,9.0582822842868571e-01,9.0740271449029164e-01,9.0914446201133881e-01,9.1118461841248610e-01
8.3800731681264995e-01,8.3940324697296553e-01,8.4089819106419872e-01,8.4248944605921905e-01,8.4417588050451819e-01,8.4596578612527873e-01,8.4787933411724281e-01,8.4989150806990121e-01,8.5201669068534225e-01,8.5426311962394286e-01,8.5665034336021495e-01,8.5916199456090114e-01,8.6182187923691167e-01,8.6463692640860301e-01,8.6762360817668660e-01,8.7077691665872903e-01,8.7410338786970199e-01,8.7763636318510840e-01,8.8133570002341355e-01,8.8525014362488164e-01,8.8932568781302346e-01,8.9361292520465041e-01,8.9807008817723921e-01,9.0263811014500228e-01,9.0742454534033323e-01,9.1235912057321222e-01,9.1740818554340031e-01,9.2252778957892467e-01,9.2775500182829140e-01,9.3305816228508176e-01,9.3840489425599916e-01,9.4374145081459981e-01,9.4914340794327512e-01,9.5446735828386142e-01,9.5981143775782296e-01,9.6505248977284375e-01,9.7017084005162313e-01,9.7519692921325296e-01,9.8019802467902517e-01,9.8499980537179765e-01,9.8963717991684819e-01,9.9413446694253382e-01,9.9843314993181209e-01,1.0025057115063163e+00,1.0064906023186375e+00
8.4406796253677929e-01,8.3930357799332533e-01,8.3465770601196843e-01,8.3012807266974631e-01,8.2570566226186159e-01,8.2136920300744809e-01,8.1710359629454465e-01,8.1291324711185253e-01,8.0877636596607461e-01,8.0468284298286008e-01,8.0059276986533967e-01,7.9651777625651454e-01,7.9242957140060932e-01,7.8829559823835282e-01,7.8410562643922588e-01,7.7984897448786794e-01,7.7551612548770998e-01,7.7106054949437741e-01,7.6650535668037900e-01,7.6181877860795910e-01,7.5702764060635208e-01,7.5208931978872484e-01,7.4703956913862013e-01,7.4191917230913118e-01,7.3664558000054725e-01,7.3127337427559935e-01,7.2583582445068862e-01,7.2036614723574366e-01,7.1484021135232800e-01,7.0928564172112551e-01,7.0372442748078290e-01,6.9819317300933814e-01,6.9264003854271272e-01,6.8720576687071822e-01,6.8176010404064336e-01,6.7647564300214202e-01,6.7133342539854202e-01,6.6632715758721572e-01,6.6136217370816153e-01,6.5664048942364173e-01,6.5211816314343196e-01,6.4776908699252833e-01,6.4365341913620178e-01,6.3980791074833776e-01,6.3609777438226545e-01
8.3259059918983014e-01,8.3949249385254132e-01,8.4634842480171224e-01,8.5313435517947844e-01,8.5988122638690778e-01,8.6657499989840336e-01,8.7323841143756675e-01,8.7986022286676024e-01,8.8645061812877335e-01,8.9299989512821143e-01,8.9955329103489234e-01,9.0608837025881994e-01,9.1260307713345534e-01,9.1912354907720439e-01,9.2565342310515064e-01,9.3218426028618295e-01,9.3872530526099940e-01,9.4526695987316678e-01,9.5182852966129283e-01,9.5837577328965051e-01,9.6493358585130395e-01,9.7146801827776186e-01,9.7800169783586877e-01,9.8446759266573380e-01,9.9088672922086696e-01,9.9727290712435068e-01,1.0036200855072195e+00,1.0097960958189813e+00,1.0158849324772463e+00,1.0219046509621406e+00,1.0277807997286030e+00,1.0335249192856844e+00,1.0391519553972293e+00,1.0446280112817741e+00,1.0499966198771342e+00,1.0552052832261833e+00,1.0602480001457248e+00,1.0651694692026372e+00,1.0700523142547393e+00,1.0747986027559153e+00,1.0794544598707940e+00,1.0840396468573879e+00,1.0885300662558901e+00,1.0929595834235342e+00,1.0974047365812605e+00
8.4675008410024188e-01,8.3925896797654276e-01,8.3183332673490695e-01,8.2450507181969890e-01,8.1723077983753534e-01,8.1004140438286376e-01,8.0292109433464864e-01,7.9588931047686318e-01,7.8893350494416947e-01,7.8207588025926622e-01,7.7528153794734911e-01,7.6856977002634652e-01,7.6197032385805163e-01,7.5545039733253927e-01,7.4903510749759572e-01,7.4271721863180806e-01,7.3651919064411098e-01,7.3046241546456125e-01,7.2452703476569347e-01,7.1876586015302846e-01,7.1312630880461725e-01,7.0771396496786054e-01,7.0244442672649232e-01,6.9739373541990535e-01,6.9258007972587765e-01,6.8795554209227905e-01,6.8350974789702135e-01,6.7937568915601587e-01,6.7548053250387097e-01,6.7175840750005922e-01,6.6831902502394691e-01,6.6508907827471009e-01,6.6212154872586304e-01,6.5932119663343913e-01,6.5673582243984086e-01,6.5432189321937972e-01,6.5206584289279046e-01,6.4990932920845013e-01,6.4782121093252909e-01,6.4577382463571897e-01,6.4367721279384782e-01,6.4156455758688491e-01,6.3936277036475253e-01,6.3700516908021210e-01,6.3449092073603930e-01
8.3315635732821147e-01,8.3948281962034221e-01,8.4578400908433204e-01,8.5202752303276930e-01,8.5825224527403354e-01,8.6441813045932425e-01,8.7052901892528345e-01,8.7656782258013721e-01,8.8254584201043185e-01,8.8842792500704282e-01,8.9424116108026863e-01,8.9996630818427559e-01,9.0554842294951787e-01,9.1103342232988571e-01,9.1637721191959676e-01,9.2158542540965704e-01,9.2663774902989426e-01,9.3150286595683807e-01,9.3619672526747255e-01,9.4066270182774148e-01,9.4500878485134177e-01,9.4906523021843425e-01,9.5297885678311611e-01,9.5669270299583764e-01,9.6015966722121526e-01,9.6347016674374042e-01,9.6665157712335770e-01,9.6958149322929177e-01,9.7236583919987596e-01,9.7503716551339259e-01,9.7752516177499515e-01,9.7990781467511479e-01,9.8212051678759249e-01,9.8428154512943689e-01,9.8632414802133328e-01,9.8828327147767037e-01,9.9021933998055656e-01,9.9212197581277928e-01,9.9405843171002284e-01,9.9604290310239119e-01,9.9813584082190843e-01,1.0003342525851404e+00,1.0026999842173276e+00,1.0052784025099157e+00,1.0080775929167127e+00
