phi,theta,relBn
7.0312500000000000e+00,3.2625000000000000e+02,1.1985056976046629e-03
7.0312500000000000e+00,3.3750000000000000e+02,-1.2064683840880626e-03
7.0312500000000000e+00,3.4875000000000000e+02,-3.1169669526064959e-03
9.8437500000000000e+00,0.0000000000000000e+00,-2.3452294927718575e-03
9.8437500000000000e+00,1.1250000000000000e+01,-1.3683962946869261e-03
9.8437500000000000e+00,2.2500000000000000e+01,4.0599034545225145e-04
9.8437500000000000e+00,3.3750000000000000e+01,3.8626232194724768e-04
9.8437500000000000e+00,4.5000000000000000e+01,-4.1758554685832980e-03
9.8437500000000000e+00,5.6250000000000000e+01,-6.5349576275819561e-03
9.8437500000000000e+00,6.7500000000000000e+01,-2.3068500776512895e-03
9.8437500000000000e+00,7.8750000000000000e+01,2.2666143184944345e-03
9.8437500000000000e+00,9.0000000000000000e+01,-1.3337978202353205e-03
9.8437500000000000e+00,1.0125000000000000e+02,-6.0636664954807759e-03
9.8437500000000000e+00,1.1250000000000000e+02,6.0351054230715472e-04
9.8437500000000000e+00,1.2375000000000000e+02,1.1408479177054693e-03
9.8437500000000000e+00,1.3500000000000000e+02,-4.3726638034688858e-03
9.8437500000000000e+00,1.4625000000000000e+02,-5.9860141893333663e-03
9.8437500000000000e+00,1.5750000000000000e+02,-1.0976340829782420e-03
9.8437500000000000e+00,1.6875000000000000e+02,3.2345235262420469e-03
9.8437500000000000e+00,1.8000000000000000e+02,2.1255787904064117e-03
9.8437500000000000e+00,1.9125000000000000e+02,-1.2312761561038251e-03
9.8437500000000000e+00,2.0250000000000000e+02,-2.1573808234605744e-03
9.8437500000000000e+00,2.1375000000000000e+02,3.3801822887830654e-04
9.8437500000000000e+00,2.2500000000000000e+02,4.0000836548439002e-03
9.8437500000000000e+00,2.3625000000000000e+02,5.6017126950317683e-03
9.8437500000000000e+00,2.4750000000000000e+02,3.9269842597119166e-03
9.8437500000000000e+00,2.5875000000000000e+02,1.1117747187407133e-03
9.8437500000000000e+00,2.7000000000000000e+02,-1.6441020156695446e-04
9.8437500000000000e+00,2.8125000000000000e+02,-1.0466019615988935e-03
9.8437500000000000e+00,2.9250000000000000e+02,-1.3750413895085077e-03
9.8437500000000000e+00,3.0375000000000000e+02,4.1983674413072946e-04
9.8437500000000000e+00,3.1500000000000000e+02,2.2338174855284967e-03
9.8437500000000000e+00,3.2625000000000000e+02,1.4294184694080309e-03
9.8437500000000000e+00,3.3750000000000000e+02,-1.2242749464463540e-03
9.8437500000000000e+00,3.4875000000000000e+02,-2.7962212440030675e-03
1.2656250000000000e+01,0.0000000000000000e+00,-9.2892399181834816e-04
1.2656250000000000e+01,1.1250000000000000e+01,-8.1577026547110989e-04
1.2656250000000000e+01,2.2500000000000000e+01,-1.0631166746951316e-03
1.2656250000000000e+01,3.3750000000000000e+01,-3.0516735199710098e-03
1.2656250000000000e+01,4.5000000000000000e+01,-6.7153382042909552e-03
1.2656250000000000e+01,5.6250000000000000e+01,-6.8390476731237113e-03
1.2656250000000000e+01,6.7500000000000000e+01,-1.4244752325943736e-03
1.2656250000000000e+01,7.8750000000000000e+01,3.3196868694237124e-03
1.2656250000000000e+01,9.0000000000000000e+01,-2.1918905133367009e-04
1.2656250000000000e+01,1.0125000000000000e+02,-5.2165828463313418e-03
1.2656250000000000e+01,1.1250000000000000e+02,3.0319058733914044e-03
1.2656250000000000e+01,1.2375000000000000e+02,5.4359119845250568e-03
1.2656250000000000e+01,1.3500000000000000e+02,-8.4917744068338616e-04
1.2656250000000000e+01,1.4625000000000000e+02,-4.9922815309635712e-03
1.2656250000000000e+01,1.5750000000000000e+02,-1.6530937247853845e-03
1.2656250000000000e+01,1.6875000000000000e+02,3.1568568286446577e-03
1.2656250000000000e+01,1.8000000000000000e+02,2.7506787405970298e-03
1.2656250000000000e+01,1.9125000000000000e+02,-9.0779581493380705e-04
1.2656250000000000e+01,2.0250000000000000e+02,-2.5312772905587847e-03
1.2656250000000000e+01,2.1375000000000000e+02,-4.9059822626152088e-04
1.2656250000000000e+01,2.2500000000000000e+02,2.9712876381905854e-03
1.2656250000000000e+01,2.3625000000000000e+02,4.5970358209098472e-03
1.2656250000000000e+01,2.4750000000000000e+02,2.8309027138622754e-03
1.2656250000000000e+01,2.5875000000000000e+02,-1.3529391333890212e-03
1.2656250000000000e+01,2.7000000000000000e+02,-5.1842531740236616e-03
1.2656250000000000e+01,2.8125000000000000e+02,-3.3428227767187198e-03
1.2656250000000000e+01,2.9250000000000000e+02,8.2318066842177080e-04
1.2656250000000000e+01,3.0375000000000000e+02,3.8281897509422325e-03
1.2656250000000000e+01,3.1500000000000000e+02,4.7318407653915628e-03
1.2656250000000000e+01,3.2625000000000000e+02,2.7689249606947315e-03
1.2656250000000000e+01,3.3750000000000000e+02,-6.2645762844341116e-05
1.2656250000000000e+01,3.4875000000000000e+02,-1.2072041228002315e-03
1.5468750000000000e+01,0.0000000000000000e+00,1.2269169203001943e-03
1.5468750000000000e+01,1.1250000000000000e+01,1.5055766451634739e-03
1.5468750000000000e+01,2.2500000000000000e+01,2.2400528217794263e-04
1.5468750000000000e+01,3.3750000000000000e+01,-2.4368338854549084e-03
1.5468750000000000e+01,4.5000000000000000e+01,-4.9326245680814925e-03
1.5468750000000000e+01,5.6250000000000000e+01,-3.9941916144176880e-03
1.5468750000000000e+01,6.7500000000000000e+01,7.4305821940570140e-04
1.5468750000000000e+01,7.8750000000000000e+01,3.9825313136966928e-03
1.5468750000000000e+01,9.0000000000000000e+01,1.0474345088818849e-05
1.5468750000000000e+01,1.0125000000000000e+02,-4.1734603569576843e-03
