line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
-1.4428424557508198e-03,-2.5993450227856962e-04,8.8266645189713933e-04,2.0832941905634694e-03,3.4493895513565769e-03,5.0533238728951643e-03,6.9700284179318979e-03,9.2453197234795750e-03,1.1924656197339824e-02,1.5008522887351531e-02,1.8482054992073702e-02,2.2333597878829260e-02,2.6500381346882630e-02,3.0923763646906851e-02,3.5543413651506282e-02,4.0290580428267560e-02,4.5094699287371538e-02,4.9890288874374154e-02,5.4651542085183628e-02,5.9301956058776542e-02,6.3838887070568825e-02,6.8239952871091289e-02,7.2485569764380170e-02,7.6580871013479906e-02,8.0486741884309182e-02,8.4231294280111238e-02,8.7835907240094463e-02,9.1284670822666059e-02,9.4593270646157745e-02,9.7785298850696450e-02,1.0087956039261994e-01,1.0387828100521000e-01,1.0681091618659970e-01,1.0968603933204997e-01,1.1253035182020008e-01,1.1534904320734732e-01,1.1823987437984927e-01,1.2121151572352025e-01,1.2447622888849356e-01,1.2890732208334238e-01,1.5803528984280954e-01,nan,nan,nan,nan
3.2261157930120279e-03,5.9267618364572709e-04,-2.0009428530848188e-03,-4.6416587840977727e-03,-7.4234955183111462e-03,-1.0407431281958130e-02,-1.3646146207784659e-02,-1.7166836430227622e-02,-2.0984977593193666e-02,-2.5076290854488367e-02,-2.9394531558351155e-02,-3.3895893944587849e-02,-3.8491531428173985e-02,-4.3101036021850760e-02,-4.7639134692575517e-02,-5.2020728704278069e-02,-5.6167586513130446e-02,-6.0013850436465115e-02,-6.3541203846802813e-02,-6.6716824290698501e-02,-6.9577466568515683e-02,-7.2169033136573815e-02,-7.4551937148651715e-02,-7.6797980193118592e-02,-7.8929238086002634e-02,-8.1048027164687175e-02,-8.3195956119202566e-02,-8.5386192764265276e-02,-8.7667927349746197e-02,-9.0049395687818903e-02,-9.2573270912851863e-02,-9.5228925538714024e-02,-9.8037949017252116e-02,-1.0099020601928871e-01,-1.0409282265113112e-01,-1.0733649267577768e-01,-1.1075022293198700e-01,-1.1424917443953611e-01,-1.1771679876565580e-01,-1.2057419091440123e-01,-9.5744064722842845e-02,nan,nan,nan,nan
-4.4926256390308856e-03,-8.2884366838610591e-04,2.7758784860399430e-03,6.3730378379558035e-03,1.0024464878720087e-02,1.3765056144787277e-02,1.7615591253373818e-02,2.1572478121204521e-02,2.5618123686129694e-02,2.9708902197560897e-02,3.3780910653191949e-02,3.7779825775404730e-02,4.1611458269920298e-02,4.5208444539756892e-02,4.8494552907172910e-02,5.1411055825913127e-02,5.3905652907073685e-02,5.5942702002794442e-02,5.7530241580110435e-02,5.8688147873997433e-02,5.9473462122647688e-02,5.9962821274303940e-02,6.0250792137787383e-02,6.0440940679279173e-02,6.0583268190145145e-02,6.0810268154808403e-02,6.1177633245185409e-02,6.1706873901826463e-02,6.2461417756620209e-02,6.3461209651937314e-02,6.4750467493108158e-02,6.6317306174677640e-02,6.8189239069890176e-02,7.0360976493749977e-02,7.2854074335118341e-02,7.5699633304313355e-02,7.8923436268914265e-02,8.2492950908279294e-02,8.6008690082446174e-02,8.6866048443808810e-02,1.6849273894376241e-02,nan,nan,nan,nan
4.9895667003711950e-03,9.2623054638122791e-04,-3.0963279658650193e-03,-7.0735705605815061e-03,-1.1016781565743854e-02,-1.4914062171683035e-02,-1.8735816177397842e-02,-2.2424100159551645e-02,-2.5914078636081528e-02,-2.9124851989207216e-02,-3.1964214874594006e-02,-3.4355186273975415e-02,-3.6220722153029745e-02,-3.7517607306458402e-02,-3.8231593432762563e-02,-3.8371609394661089e-02,-3.7965354407711344e-02,-3.7043347624089430e-02,-3.5649498343109771e-02,-3.3852805293624798e-02,-3.1710871566098642e-02,-2.9301092406804102e-02,-2.6730848642940910e-02,-2.4098547822172411e-02,-2.1506816021815062e-02,-1.9084150564284398e-02,-1.6892265628124941e-02,-1.4990555925632790e-02,-1.3452949948356592e-02,-1.2303585915054704e-02,-1.1579972787605296e-02,-1.1282924030412892e-02,-1.1408976016118953e-02,-1.1962748891386727e-02,-1.2933399621023604e-02,-1.4326052813721402e-02,-1.6098620665408726e-02,-1.8190564173588036e-02,-2.0159550689209941e-02,-1.9933313420603171e-02,3.6679006139473870e-02,nan,nan,nan,nan
-4.6538704055778049e-03,-8.6918171284901290e-04,2.8989351871122203e-03,6.5828570145296866e-03,1.0142094693644519e-02,1.3516734242960869e-02,1.6636964822077938e-02,1.9414799660293497e-02,2.1758848043723768e-02,2.3573625065268392e-02,2.4762827221266138e-02,2.5242568488331663e-02,2.4951011917000679e-02,2.3850483679094134e-02,2.1946214424413493e-02,1.9279395881549703e-02,1.5910559630272044e-02,1.1940704805840889e-02,7.4545363659442232e-03,2.6168118412956938e-03,-2.4709878924106632e-03,-7.6850682041511090e-03,-1.2879860533613501e-02,-1.7950835357094391e-02,-2.2778108874621117e-02,-2.7283066928709153e-02,-3.1441316394228674e-02,-3.5177933994351047e-02,-3.8444638623934511e-02,-4.1236946083166380e-02,-4.3509373700656384e-02,-4.5216994487036949e-02,-4.6345720502490903e-02,-4.6826805040664256e-02,-4.6601540043794437e-02,-4.5560774385019251e-02,-4.3658470122344396e-02,-4.0819392534561370e-02,-3.7385211509253946e-02,-3.5424403345228193e-02,-1.0899543086852813e-01,nan,nan,nan,nan
3.5570380912631375e-03,6.6847153392955781e-04,-2.2133784573460350e-03,-4.9561136026683569e-03,-7.4654888676029601e-03,-9.6339148489688921e-03,-1.1354742668595494e-02,-1.2525603407981227e-02,-1.3010201994180905e-02,-1.2843750974018041e-02,-1.1856699307536602e-02,-1.0027789447706383e-02,-7.3526793538894351e-03,-3.8327704701909505e-03,4.8503035910723701e-04,5.5069964244501331e-03,1.1098058328708195e-02,1.7078860378359723e-02,2.3305791179831777e-02,2.9558261580072982e-02,3.5737706090565077e-02,4.1741897604859947e-02,4.7479124492932907e-02,5.2923667048746355e-02,5.8004854977640692e-02,6.2746109312361270e-02,6.7180257227455492e-02,7.1277634294610689e-02,7.5038656438789361e-02,7.8507078390332427e-02,8.1687341219839768e-02,8.4556963162741722e-02,8.7166469788362261e-02,8.9484299105539053e-02,9.1525154143970583e-02,9.3266666928213143e-02,9.4770866952551408e-02,9.6066227372082966e-02,9.7537152911271852e-02,1.0071486896803739e-01,1.2800636342220145e-01,nan,nan,nan,nan
-1.8407300436855643e-03,-3.5519539334201054e-04,1.1657974723430743e-03,2.5487992302799423e-03,3.6431395383810954e-03,4.3078210430894000e-03,4.4124423840425520e-03,3.8407449515043940e-03,2.4836894360486549e-03,2.8785754823458949e-04,-2.7640562583463833e-03,-6.6852382149780567e-03,-1.1400629226166286e-02,-1.6822373559297946e-02,-2.2829957988940740e-02,-2.9267095116519586e-02,-3.5960704463057602e-02,-4.2719624119252585e-02,-4.9434559365067895e-02,-5.5899116865450849e-02,-6.2056343270818451e-02,-6.7827496573650309e-02,-7.3159063172272207e-02,-7.8056690272558460e-02,-8.2492322836311208e-02,-8.6548464491992938e-02,-9.0321069032567189e-02,-9.3815216148304195e-02,-9.7111858094572831e-02,-1.0028512766280714e-01,-1.0341092282636313e-01,-1.0649622436648511e-01,-1.0963517321018836e-01,-1.1285275432421379e-01,-1.1621939686980323e-01,-1.1984551588666582e-01,-1.2389920281488585e-01,-1.2859664759355691e-01,-1.3434305475555114e-01,-1.4168383990710154e-01,-1.2825727487440891e-01,nan,nan,nan,nan
-1.6678615662235082e-04,-1.6851990288996833e-05,8.2399589633508057e-05,3.1837818442057947e-04,8.6668857287994585e-04,1.8689284375485963e-03,3.4419079955846808e-03,5.6753808695165298e-03,8.6303890774649065e-03,1.2333993168234999e-02,1.6703278446225499e-02,2.1692195958332550e-02,2.7135472086739380e-02,3.2891262794722390e-02,3.8800437954412383e-02,4.4708857776496511e-02,5.0484816540512324e-02,5.5987774556876653e-02,6.1180168268034615e-02,6.5939373744932972e-02,7.0259267425188829e-02,7.4127417171650584e-02,7.7558081479761481e-02,8.0609698353857992e-02,8.3303001701250753e-02,8.5778170357235520e-02,8.8138376543302727e-02,9.0430690424971816e-02,9.2764094148265919e-02,9.5213332621754965e-02,9.7869598283128051e-02,1.0076964229578696e-01,1.0397865162008263e-01,1.0752658032276848e-01,1.1145566190140482e-01,1.1584194937616962e-01,1.2080533032873925e-01,1.2644060519169606e-01,1.3301604892203522e-01,1.4089354219302605e-01,1.0994667885242893e-01,nan,nan,nan,nan
2.1432067669873238e-03,3.8613756819429608e-04,-1.3172126124206048e-03,-3.1365270795958760e-03,-5.2493248386900086e-03,-7.7777754744521093e-03,-1.0810410069140368e-02,-1.4394919169894275e-02,-1.8554191022326166e-02,-2.3205606590993903e-02,-2.8236073177695324e-02,-3.3517227267502961e-02,-3.8817990278217897e-02,-4.3928328030611918e-02,-4.8632513532031393e-02,-5.2730463847394250e-02,-5.6079328032271059e-02,-5.8592467699180410e-02,-6.0330433227119250e-02,-6.1360390855657296e-02,-6.1834034213159896e-02,-6.1878830725964652e-02,-6.1633897162373226e-02,-6.1210273768812169e-02,-6.0676979315724522e-02,-6.0167482268799845e-02,-5.9751770239684136e-02,-5.9492904314959218e-02,-5.9497909823370165e-02,-5.9808650046148763e-02,-6.0508964894090814e-02,-6.1649717441510293e-02,-6.3237306492006221e-02,-6.5308914661277806e-02,-6.7859441096014092e-02,-7.0899563239522706e-02,-7.4388490737031299e-02,-7.8158873636668000e-02,-8.1648145352066534e-02,-8.2577813147268531e-02,-3.7554232146060643e-02,nan,nan,nan,nan
-3.7796035162318497e-03,-6.9278143019144297e-04,2.3246188228778593e-03,5.3922251249919661e-03,8.6474513549792027e-03,1.2167778282180972e-02,1.5991829074761377e-02,2.0106162183746664e-02,2.4442279160702275e-02,2.8965386235290252e-02,3.3429853703111898e-02,3.7716937692480537e-02,4.1599101808356777e-02,4.4886926142700789e-02,4.7388687314372610e-02,4.8951802708856074e-02,4.9479584930870693e-02,4.8941159076812728e-02,4.7421461827589814e-02,4.5059558374994674e-02,4.2029485058140276e-02,3.8519773922950772e-02,3.4722327993488601e-02,3.0808948184519687e-02,2.6936302400912035e-02,2.3273560932574541e-02,1.9894617957773988e-02,1.6926062747667045e-02,1.4483831172448136e-02,1.2581542436358421e-02,1.1277640329481534e-02,1.0620467511559387e-02,1.0514676755614353e-02,1.0965294095738922e-02,1.1864754112127927e-02,1.3108954748049285e-02,1.4461472864059209e-02,1.5547022165842141e-02,1.5356318030073099e-02,1.0885564291964684e-02,-1.6257677313001009e-02,nan,nan,nan,nan
