line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
8.4885299777874335e-01,8.4139288690401914e-01,8.3400670524764320e-01,8.2676501420589510e-01,8.1972568439889726e-01,8.1296536662741947e-01,8.0658083511244050e-01,8.0068485195129657e-01,7.9539779710791270e-01,7.9083920440638500e-01,7.8713031653629872e-01,7.8439211636809192e-01,7.8268340992103869e-01,7.8207103231534547e-01,7.8256157687212624e-01,7.8411193826602110e-01,7.8664747425980153e-01,7.9006888119583940e-01,7.9424185136840042e-01,7.9898161206914109e-01,8.0413394510557001e-01,8.0954855310960827e-01,8.1502274079486325e-01,8.2041901279123208e-01,8.2563122332770822e-01,8.3050097596531269e-01,8.3501548101275835e-01,8.3912230946709321e-01,8.4273947780857228e-01,8.4591302560382642e-01,8.4859143298525830e-01,8.5082238059695781e-01,8.5265969035128109e-01,8.5412229719612942e-01,8.5535930680342387e-01,8.5643385723416010e-01,8.5771466742236457e-01,8.5962685177856391e-01,8.6390592971906321e-01,8.7740429077433169e-01,9.8352588659955298e-01,nan,nan,nan,nan
8.3244043195469153e-01,8.3832735770011568e-01,8.4424023126975611e-01,8.5001227930187750e-01,8.5551065181500652e-01,8.6061666219127619e-01,8.6519828657666253e-01,8.6913756508779005e-01,8.7232287960461519e-01,8.7467771950841477e-01,8.7614028798286103e-01,8.7663793487069197e-01,8.7617155924516177e-01,8.7473340130723976e-01,8.7233505524945876e-01,8.6902917070172314e-01,8.6487690672193474e-01,8.5996142064827508e-01,8.5436095529720391e-01,8.4826297543606910e-01,8.4177222974475829e-01,8.3506606339573863e-01,8.2835496553199539e-01,8.2179969970107103e-01,8.1555352145660842e-01,8.0979601447628724e-01,8.0455747622002416e-01,7.9993406371864861e-01,7.9601016867433239e-01,7.9276142545216000e-01,7.9026102621594707e-01,7.8850567529924809e-01,7.8748747472816893e-01,7.8724279081355852e-01,7.8777910501366954e-01,7.8916609107406599e-01,7.9142047084732414e-01,7.9445736046065063e-01,7.9742476467462575e-01,7.9498189837823663e-01,6.8473897200190648e-01,nan,nan,nan,nan
8.4396725397304340e-01,8.4049021675583702e-01,8.3709102344229336e-01,8.3401271271997013e-01,8.3147300612845942e-01,8.2966128432053932e-01,8.2876813049862164e-01,8.2895413246101080e-01,8.3035964216812919e-01,8.3304606815358218e-01,8.3702684483808454e-01,8.4232528563763498e-01,8.4882197533216608e-01,8.5641420557787884e-01,8.6494958382625253e-01,8.7423557195664592e-01,8.8405919750280160e-01,8.9419863208651007e-01,9.0450391618346526e-01,9.1472785991756600e-01,9.2479464703678393e-01,9.3460110247350070e-01,9.4404641746212048e-01,9.5311470355691763e-01,9.6169271831470582e-01,9.6981993439902947e-01,9.7754658932341254e-01,9.8481734360972673e-01,9.9165453863364905e-01,9.9812084204799112e-01,1.0042363675314521e+00,1.0099844786912704e+00,1.0154400777156911e+00,1.0205562355046018e+00,1.0253641982408424e+00,1.0297890780695163e+00,1.0339012219132548e+00,1.0376363620367757e+00,1.0413876861417353e+00,1.0476255750691121e+00,1.1078772550073601e+00,nan,nan,nan,nan
8.3937650870619496e-01,8.3959440732300405e-01,8.4000936762089295e-01,8.4033428529093868e-01,8.4031060916155731e-01,8.3972737814627230e-01,8.3838131989496967e-01,8.3612150147611874e-01,8.3280074194811016e-01,8.2835292403256433e-01,8.2275917777392904e-01,8.1597245614117819e-01,8.0810225333592556e-01,7.9923177816631075e-01,7.8952295168666964e-01,7.7918183048672518e-01,7.6844412895845970e-01,7.5756933421993511e-01,7.4673773289448520e-01,7.3623072035417469e-01,7.2614678253154297e-01,7.1659360079312029e-01,7.0765245095166451e-01,6.9929884039432855e-01,6.9159873233355940e-01,6.8441196947217853e-01,6.7761788878315088e-01,6.7121630933284393e-01,6.6510743735398448e-01,6.5919225815875626e-01,6.5339801482701565e-01,6.4773346933100306e-01,6.4209644946873345e-01,6.3650043093276998e-01,6.3092238015379487e-01,6.2534727749147956e-01,6.1967285862962307e-01,6.1390453933909894e-01,6.0774529409704348e-01,6.0012755055587474e-01,6.0226215330164579e-01,nan,nan,nan,nan
8.3632733857157715e-01,8.3907445769744671e-01,8.4183143452348319e-01,8.4486489818963850e-01,8.4841490614339188e-01,8.5265129833209041e-01,8.5771217709149972e-01,8.6364486016067110e-01,8.7048556055825821e-01,8.7815059501811743e-01,8.8650958632681809e-01,8.9546152219251229e-01,9.0476316379105381e-01,9.1425153035632889e-01,9.2373232381525461e-01,9.3302677348721885e-01,9.4195867965893132e-01,9.5035846513639743e-01,9.5816845987820209e-01,9.6526446856862769e-01,9.7169222816009004e-01,9.7748627225679618e-01,9.8272817771231735e-01,9.8756121656047735e-01,9.9203480837258440e-01,9.9637944563403780e-01,1.0007320808455433e+00,1.0051054178420975e+00,1.0096154696453672e+00,1.0143401204585711e+00,1.0193309583046766e+00,1.0245650474110646e+00,1.0300998104304238e+00,1.0359403343809137e+00,1.0421043349365435e+00,1.0486873225313638e+00,1.0558195120495621e+00,1.0636571360933005e+00,1.0723724267832486e+00,1.0811421085567101e+00,1.0311297554771841e+00,nan,nan,nan,nan
8.4646565114582384e-01,8.4092499128707854e-01,8.3555740208523843e-01,8.3015471657902173e-01,8.2448490420704534e-01,8.1839476310703330e-01,8.1175484300748213e-01,8.0452579249062883e-01,7.9669468399977683e-01,7.8837865762177628e-01,7.7977095795512230e-01,7.7106621784861107e-01,7.6261781670973883e-01,7.5471268192479957e-01,7.4765189534712528e-01,7.4167769019238783e-01,7.3696922847845658e-01,7.3362456550541588e-01,7.3161331108275096e-01,7.3087516672207720e-01,7.3124696495544650e-01,7.3255929779235562e-01,7.3456302211799751e-01,7.3700830359074776e-01,7.3967943712090067e-01,7.4225858661680588e-01,7.4456301803833824e-01,7.4646074074576507e-01,7.4775012619357373e-01,7.4835636705138153e-01,7.4817741419524608e-01,7.4714629287455658e-01,7.4526476419464016e-01,7.4248504711087704e-01,7.3879671554603343e-01,7.3410916577574703e-01,7.2848706861027801e-01,7.2199013958388258e-01,7.1540783043049849e-01,7.1246595245432343e-01,8.4181550462247934e-01,nan,nan,nan,nan
8.3081648256287377e-01,8.3804695989115063e-01,8.4519527837452835e-01,8.5234586752624553e-01,8.5962581638653313e-01,8.6705869487722731e-01,8.7464136762332612e-01,8.8228105545841506e-01,8.8987987566743387e-01,8.9723738012439525e-01,9.0413868182611989e-01,9.1038915700470080e-01,9.1572008642307756e-01,9.1996689925742237e-01,9.2301038840291105e-01,9.2481334708444918e-01,9.2543189087086930e-01,9.2495065944709542e-01,9.2353515570849654e-01,9.2135519098258134e-01,9.1856082582019738e-01,9.1529025271163611e-01,9.1174858611795950e-01,9.0809308499218766e-01,9.0447877371531860e-01,9.0117771490283005e-01,8.9832662095954763e-01,8.9607836806227847e-01,8.9463620734412830e-01,8.9411896964620274e-01,8.9469000386160302e-01,8.9646264109555573e-01,8.9950992481636360e-01,9.0391123074304736e-01,9.0973455293363814e-01,9.1705220691755740e-01,9.2585374132034848e-01,9.3599498979051099e-01,9.4694881888493487e-01,9.5678817735398447e-01,8.4448027651414126e-01,nan,nan,nan,nan
8.4924151642088974e-01,8.4146947375940639e-01,8.3375490893549109e-01,8.2615861960950943e-01,8.1867273696240517e-01,8.1138676739870597e-01,8.0442535827161743e-01,7.9800914714465465e-01,7.9238574738598155e-01,7.8786989014246434e-01,7.8476565723025271e-01,7.8336169349709239e-01,7.8389344741310307e-01,7.8648146081172066e-01,7.9114462500892202e-01,7.9778269856460682e-01,8.0617427230896510e-01,8.1600490584234719e-01,8.2699824972282543e-01,8.3868451083998674e-01,8.5079770947558186e-01,8.6302886594919359e-01,8.7504869612132652e-01,8.8665869603179537e-01,8.9760298318336185e-01,9.0776472839555988e-01,9.1715228412128880e-01,9.2563417938301307e-01,9.3319003535365108e-01,9.3985867661997113e-01,9.4566989499616760e-01,9.5056973102701792e-01,9.5468849603074091e-01,9.5805065628606223e-01,9.6073383160437065e-01,9.6291786457602824e-01,9.6496680093146503e-01,9.6739815716641686e-01,9.7148302253887397e-01,9.8010566805410426e-01,1.0299527082193929e+00,nan,nan,nan,nan
8.3107855456026114e-01,8.3807252080192762e-01,8.4506963395893020e-01,8.5186838937392184e-01,8.5833111897692294e-01,8.6428553106114681e-01,8.6954281263024824e-01,8.7387943852741612e-01,8.7707062499708766e-01,8.7891120597650940e-01,8.7923165580292217e-01,8.7788396568047733e-01,8.7478914304112065e-01,8.6991317150242109e-01,8.6325514774452128e-01,8.5488082260272047e-01,8.4492921676610599e-01,8.3366007671378128e-01,8.2132924357757608e-01,8.0842811786193569e-01,7.9526700430411723e-01,7.8220480408522408e-01,7.6955526277911113e-01,7.5751236045228076e-01,7.4627649121305051e-01,7.3593046606752055e-01,7.2640732153977960e-01,7.1780852081999225e-01,7.1016556492422134e-01,7.0340243874513786e-01,6.9750278674941169e-01,6.9252650211694688e-01,6.8836329083627235e-01,6.8506331333864834e-01,6.8260381996396002e-01,6.8096935207837028e-01,6.7995096835108693e-01,6.7919711954665374e-01,6.7722163105001254e-01,6.6840716021362434e-01,6.0298761938980483e-01,nan,nan,nan,nan
8.4600074303480743e-01,8.4087900701652141e-01,8.3579336717954122e-01,8.3107471203426719e-01,8.2702771638792194e-01,8.2395796504014018e-01,8.2217217441459922e-01,8.2196735216172134e-01,8.2362711581614456e-01,8.2728684940759800e-01,8.3301130377965893e-01,8.4079721854695910e-01,8.5041430556227593e-01,8.6158638757457906e-01,8.7395178586761091e-01,8.8707683609964816e-01,9.0054481506224304e-01,9.1391439335948255e-01,9.2699750370937350e-01,9.3944107112279018e-01,9.5120904642718451e-01,9.6218646636812077e-01,9.7234085983977481e-01,9.8169521650869729e-01,9.9020816048583460e-01,9.9804612593507391e-01,1.0053677591066048e+00,1.0121968922846307e+00,1.0186512058057329e+00,1.0248642512530088e+00,1.0309450095666590e+00,1.0369574518587226e+00,1.0430005271052567e+00,1.0491300172331031e+00,1.0554020079740922e+00,1.0618841754298187e+00,1.0688486268608488e+00,1.0764844040083195e+00,1.0858038118040754e+00,1.1010318549554348e+00,1.1086045799982951e+00,nan,nan,nan,nan
