p1x,p1y,p1z,p1phi,p1theta,p2x,p2y,p2z,p2phi,p2theta,current,orientation,constrained
1.1924192391168622e+00,1.5698497100099709e-01,6.6321483587075269e-01,7.5000000000000000e+00,8.1818181818181827e+01,1.0995663208417994e+00,2.9462790769402092e-01,6.7841988984274126e-01,1.5000000000000000e+01,8.1818181818181827e+01,1.4204410593434417e+05,1,0
1.0472044759426080e+00,1.3786708474254433e-01,6.6122867868137869e-01,7.5000000000000000e+00,9.8181818181818173e+01,9.6481555582385337e-01,2.5852154902798630e-01,6.8539597474341607e-01,1.5000000000000000e+01,9.8181818181818173e+01,-1.6717537235831408e+05,1,0
8.9502484299299323e-01,1.1783225598279438e-01,5.8948977448896056e-01,7.5000000000000000e+00,1.1454545454545455e+02,8.2542522066019708e-01,2.2117202128818103e-01,6.1987234772310085e-01,1.5000000000000000e+01,1.1454545454545455e+02,7.6022494521013723e+04,1,0
7.7873528686918614e-01,1.0252244547576553e-01,4.7033863762062572e-01,7.5000000000000000e+00,1.3090909090909091e+02,7.0992715787844207e-01,1.9022440863845066e-01,4.9973461268969144e-01,1.5000000000000000e+01,1.3090909090909091e+02,3.0981440512952226e+05,1,0
7.3714398581093465e-01,9.7046846813537424e-02,3.3194416202630855e-01,7.5000000000000000e+00,1.4727272727272728e+02,6.5550163080806012e-01,1.7564113261230363e-01,3.5733894949429784e-01,1.5000000000000000e+01,1.4727272727272728e+02,1.0134534191363733e+05,1,0
7.6695056260963079e-01,1.0097095709361631e-01,1.9132555970548920e-01,7.5000000000000000e+00,1.6363636363636365e+02,6.7653735764505074e-01,1.8127763863047697e-01,2.1822128895538853e-01,1.5000000000000000e+01,1.6363636363636365e+02,8.2662838290001309e+04,1,0
8.1953413024675492e-01,1.0789371510509944e-01,5.0172786231590605e-02,7.5000000000000000e+00,1.8000000000000000e+02,7.4439674886542184e-01,1.9946050770684301e-01,8.6966197271142520e-02,1.5000000000000000e+01,1.8000000000000000e+02,-5.5098323164417729e+04,1,0
8.4555522580731213e-01,1.1131945732560711e-01,-9.5726928063360500e-02,7.5000000000000000e+00,1.9636363636363635e+02,8.0788753138218516e-01,2.1647281160902979e-01,-4.7251425053072969e-02,1.5000000000000000e+01,1.9636363636363635e+02,-3.0419767112643563e+05,1,0
8.4492415229075135e-01,1.1123637492099062e-01,-2.4455731248067214e-01,7.5000000000000000e+00,2.1272727272727275e+02,8.4169834254836251e-01,2.2553239115644819e-01,-1.9094801923216245e-01,1.5000000000000000e+01,2.1272727272727275e+02,-2.1474986603482047e+05,1,0
8.6685534601777003e-01,1.1412367135022566e-01,-3.8440963854653737e-01,7.5000000000000000e+00,2.2909090909090909e+02,8.7212620921019057e-01,2.3368551345588692e-01,-3.3232742791489078e-01,1.5000000000000000e+01,2.2909090909090909e+02,1.6996442278173013e+05,1,0
9.5755853716222650e-01,1.2606497300354030e-01,-4.9746114411691755e-01,7.5000000000000000e+00,2.4545454545454547e+02,9.4819715148857064e-01,2.5406866100685338e-01,-4.4643838001909081e-01,1.5000000000000000e+01,2.4545454545454547e+02,1.8355113973538106e+05,1,0
1.1119703081341681e+00,1.4639366830888939e-01,-5.6603353553309521e-01,7.5000000000000000e+00,2.6181818181818181e+02,1.0872953097308116e+00,2.9133990017651834e-01,-5.1164407772974785e-01,1.5000000000000000e+01,2.6181818181818181e+02,4.7464493983487329e+04,1,0
1.2795419519839444e+00,1.6845489374653799e-01,-5.7669465707275180e-01,7.5000000000000000e+00,2.7818181818181819e+02,1.2544712192847938e+00,3.3613455013544630e-01,-5.1909408330975415e-01,1.5000000000000000e+01,2.7818181818181819e+02,-1.7358979379644850e+05,1,0
1.4115508856903602e+00,1.8583419957283662e-01,-5.2387650957673104e-01,7.5000000000000000e+00,2.9454545454545456e+02,1.3951318442732634e+00,3.7382445100796369e-01,-4.6942826124302200e-01,1.5000000000000000e+01,2.9454545454545456e+02,6.0320782605335838e+05,1,0
1.4955953132656539e+00,1.9689885837142704e-01,-4.1402730895196049e-01,7.5000000000000000e+00,3.1090909090909093e+02,1.4808916751889591e+00,3.9680372844485406e-01,-3.6774327381403327e-01,1.5000000000000000e+01,3.1090909090909093e+02,-4.6264581914227031e+05,1,0
1.5469431484522846e+00,2.0365892911945291e-01,-2.6638392974310948e-01,7.5000000000000000e+00,3.2727272727272731e+02,1.5204263142447871e+00,4.0739700305291904e-01,-2.2570272373523970e-01,1.5000000000000000e+01,3.2727272727272731e+02,1.4116836345541678e+05,1,0
1.5781703767203816e+00,2.0777007171367962e-01,-1.0581983695204719e-01,7.5000000000000000e+00,3.4363636363636363e+02,1.5337791538807655e+00,4.1097488565004175e-01,-6.4159497014813216e-02,1.5000000000000000e+01,3.4363636363636363e+02,2.7929708137618749e+04,1,0
1.5269347429803002e+00,4.0914093127659534e-01,9.4145062740766228e-02,1.5000000000000000e+01,0.0000000000000000e+00,1.4360375442693616e+00,5.9482622691332343e-01,1.3080088153559796e-01,2.2500000000000000e+01,0.0000000000000000e+00,-4.2171775519593335e+04,1,0
1.4922594518774586e+00,3.9984971502827482e-01,2.3770802084893855e-01,1.5000000000000000e+01,1.6363636363636363e+01,1.3950160072104361e+00,5.7783454991412608e-01,2.7186472435733372e-01,2.2500000000000000e+01,1.6363636363636363e+01,1.4440621576623421e+05,1,0
1.4248712097304204e+00,3.8179308996562300e-01,3.6969993854294919e-01,1.5000000000000000e+01,3.2727272727272727e+01,1.3259300347556602e+00,5.4921820315362380e-01,3.9515941583698089e-01,2.2500000000000000e+01,3.2727272727272727e+01,0.0000000000000000e+00,1,1
1.3311030803222390e+00,3.5666799541492378e-01,4.9546610974777894e-01,1.5000000000000000e+01,4.9090909090909086e+01,1.2294498001578289e+00,5.0925478148226411e-01,5.0751126070398322e-01,2.2500000000000000e+01,4.9090909090909086e+01,0.0000000000000000e+00,1,1
1.2213367628673222e+00,3.2725619929674055e-01,6.0654529954190906e-01,1.5000000000000000e+01,6.5454545454545453e+01,1.1149396814764196e+00,4.6182313729547170e-01,6.0718284834666991e-01,2.2500000000000000e+01,6.5454545454545453e+01,-2.2610731002930811e+05,1,0
1.0995663208417994e+00,2.9462790769402092e-01,6.7841988984274126e-01,1.5000000000000000e+01,8.1818181818181827e+01,9.9170643922406099e-01,4.1077825701933562e-01,6.7606604576253104e-01,2.2500000000000000e+01,8.1818181818181827e+01,1.2409642983556059e+05,1,0
9.6481555582385337e-01,2.5852154902798630e-01,6.8539597474341607e-01,1.5000000000000000e+01,9.8181818181818173e+01,8.6411463631442709e-01,3.5792800180653034e-01,6.8927884775985637e-01,2.2500000000000000e+01,9.8181818181818173e+01,5.9180339333719597e+05,1,0
8.2542522066019708e-01,2.2117202128818103e-01,6.1987234772310085e-01,1.5000000000000000e+01,1.1454545454545455e+02,7.3781874627197463e-01,3.0561453127896537e-01,6.3307740048981376e-01,2.2500000000000000e+01,1.1454545454545455e+02,-4.6050543536916981e+05,1,0
7.0992715787844207e-01,1.9022440863845066e-01,4.9973461268969144e-01,1.5000000000000000e+01,1.3090909090909091e+02,6.3028272776179817e-01,2.6107165396844606e-01,5.1702476030313549e-01,2.2500000000000000e+01,1.3090909090909091e+02,3.0664637450822268e+05,1,0
6.5550163080806012e-01,1.7564113261230363e-01,3.5733894949429784e-01,1.5000000000000000e+01,1.4727272727272728e+02,5.7016234987464443e-01,2.3616897807259146e-01,3.7136257848701798e-01,2.2500000000000000e+01,1.4727272727272728e+02,1.2002493551536047e+05,1,0
6.7653735764505074e-01,1.8127763863047697e-01,2.1822128895538853e-01,1.5000000000000000e+01,1.6363636363636365e+02,5.7809229510391036e-01,2.3945366893542927e-01,2.2901453774623992e-01,2.2500000000000000e+01,1.6363636363636365e+02,1.8719207575669730e+05,1,0
7.4439674886542184e-01,1.9946050770684301e-01,8.6966197271142520e-02,1.5000000000000000e+01,1.8000000000000000e+02,6.4379688723298356e-01,2.6666940210548390e-01,1.0378970049153763e-01,2.2500000000000000e+01,1.8000000000000000e+02,-2.1587331430012349e+04,1,0
8.0788753138218516e-01,2.1647281160902979e-01,-4.7251425053072969e-02,1.5000000000000000e+01,1.9636363636363635e+02,7.2740861049425176e-01,3.0130251185368717e-01,-1.5280654612995062e-02,2.2500000000000000e+01,1.9636363636363635e+02,-8.8463093858412685e+04,1,0
8.4169834254836251e-01,2.2553239115644819e-01,-1.9094801923216245e-01,1.5000000000000000e+01,2.1272727272727275e+02,7.9278239955487440e-01,3.2838122190631491e-01,-1.4482308952078504e-01,2.2500000000000000e+01,2.1272727272727275e+02,-3.8672725950195448e+05,1,0
8.7212620921019057e-01,2.3368551345588692e-01,-3.3232742791489078e-01,1.5000000000000000e+01,2.2909090909090909e+02,8.4214887042056641e-01,3.4882948366538080e-01,-2.8134942470421592e-01,2.2500000000000000e+01,2.2909090909090909e+02,4.2083764701360435e+05,1,0
9.4819715148857064e-01,2.5406866100685338e-01,-4.4643838001909081e-01,1.5000000000000000e+01,2.4545454545454547e+02,9.1224934839674965e-01,3.7786605237195237e-01,-3.9721686835700193e-01,2.2500000000000000e+01,2.4545454545454547e+02,-7.1529312127570168e+05,1,0
1.0872953097308116e+00,2.9133990017651834e-01,-5.1164407772974785e-01,1.5000000000000000e+01,2.6181818181818181e+02,1.0320328315207334e+00,4.2748199563019523e-01,-4.6235993038910467e-01,2.2500000000000000e+01,2.6181818181818181e+02,8.6642771835282107e+05,1,0
1.2544712192847938e+00,3.3613455013544630e-01,-5.1909408330975415e-01,1.5000000000000000e+01,2.7818181818181819e+02,1.1871521543449322e+00,4.9173452293010872e-01,-4.6565187822074738e-01,2.2500000000000000e+01,2.7818181818181819e+02,-5.1345330265624553e+05,1,0
1.3951318442732634e+00,3.7382445100796369e-01,-4.6942826124302200e-01,1.5000000000000000e+01,2.9454545454545456e+02,1.3298532062905659e+00,5.5084323401089774e-01,-4.1375565697282585e-01,2.2500000000000000e+01,2.9454545454545456e+02,3.7371426954749919e+05,1,0
1.4808916751889591e+00,3.9680372844485406e-01,-3.6774327381403327e-01,1.5000000000000000e+01,3.1090909090909093e+02,1.4208250223412280e+00,5.8852499401279246e-01,-3.1663727008788750e-01,2.2500000000000000e+01,3.1090909090909093e+02,0.0000000000000000e+00,1,1
1.5204263142447871e+00,4.0739700305291904e-01,-2.2570272373523970e-01,1.5000000000000000e+01,3.2727272727272731e+02,1.4562069430686426e+00,6.0318066544089732e-01,-1.8274030387057449e-01,2.2500000000000000e+01,3.2727272727272731e+02,0.0000000000000000e+00,1,1
1.5337791538807655e+00,4.1097488565004175e-01,-6.4159497014813216e-02,1.5000000000000000e+01,3.4363636363636363e+02,1.4560882268666229e+00,6.0313149157994728e-01,-2.6367283127032033e-02,2.2500000000000000e+01,3.4363636363636363e+02,-2.8618653658409941e+04,1,0
1.4360375442693616e+00,5.9482622691332343e-01,1.3080088153559796e-01,2.2500000000000000e+01,0.0000000000000000e+00,1.3189236183001150e+00,7.6148090606612640e-01,1.5857427184024828e-01,3.0000000000000000e+01,0.0000000000000000e+00,-4.5704881475773291e+04,1,0
1.3950160072104361e+00,5.7783454991412608e-01,2.7186472435733372e-01,2.2500000000000000e+01,1.6363636363636363e+01,1.2727487962132291e+00,7.3482186010447981e-01,2.9651125538483925e-01,3.0000000000000000e+01,1.6363636363636363e+01,-4.8064043278408179e+04,1,0
1.3259300347556602e+00,5.4921820315362380e-01,3.9515941583698089e-01,2.2500000000000000e+01,3.2727272727272727e+01,1.2046011415547742e+00,6.9547679334277923e-01,4.1364047926670489e-01,3.0000000000000000e+01,3.2727272727272727e+01,0.0000000000000000e+00,1,1
1.2294498001578289e+00,5.0925478148226411e-01,5.0751126070398322e-01,2.2500000000000000e+01,4.9090909090909086e+01,1.1111513604258429e+00,6.4152353705227916e-01,5.1435142637738218e-01,3.0000000000000000e+01,4.9090909090909086e+01,0.0000000000000000e+00,1,1
1.1149396814764196e+00,4.6182313729547170e-01,6.0718284834666991e-01,2.2500000000000000e+01,6.5454545454545453e+01,9.9849211904848412e-01,5.7647969371636198e-01,6.0075434992120880e-01,3.0000000000000000e+01,6.5454545454545453e+01,5.7449554860584985e+05,1,0
9.9170643922406099e-01,4.1077825701933562e-01,6.7606604576253104e-01,2.2500000000000000e+01,8.1818181818181827e+01,8.7746482890977051e-01,5.0660455517548475e-01,6.6161934724287075e-01,3.0000000000000000e+01,8.1818181818181827e+01,-1.5877765370537951e+06,1,0
8.6411463631442709e-01,3.5792800180653034e-01,6.8927884775985637e-01,2.2500000000000000e+01,9.8181818181818173e+01,7.5639776207095455e-01,4.3670645154609605e-01,6.7617336211615631e-01,3.0000000000000000e+01,9.8181818181818173e+01,1.7214550536737747e+06,1,0
7.3781874627197463e-01,3.0561453127896537e-01,6.3307740048981376e-01,2.2500000000000000e+01,1.1454545454545455e+02,6.4156357550224807e-01,3.7040690301848161e-01,6.2829724285825428e-01,3.0000000000000000e+01,1.1454545454545455e+02,-6.8248087210856448e+05,1,0
6.3028272776179817e-01,2.6107165396844606e-01,5.1702476030313549e-01,2.2500000000000000e+01,1.3090909090909091e+02,5.4450016957599945e-01,3.1436731947850005e-01,5.1986824493647921e-01,3.0000000000000000e+01,1.3090909090909091e+02,4.9702163136013021e+05,1,0
5.7016234987464443e-01,2.3616897807259146e-01,3.7136257848701798e-01,2.2500000000000000e+01,1.4727272727272728e+02,4.8536307818721891e-01,2.8022450384609615e-01,3.7470944869712719e-01,3.0000000000000000e+01,1.4727272727272728e+02,8.9807799224120299e+03,1,0
5.7809229510391036e-01,2.3945366893542927e-01,2.2901453774623992e-01,2.2500000000000000e+01,1.6363636363636365e+02,4.8317995054667812e-01,2.7896407451515459e-01,2.2777590673329529e-01,3.0000000000000000e+01,1.6363636363636365e+02,1.8571453397527096e+05,1,0
6.4379688723298356e-01,2.6666940210548390e-01,1.0378970049153763e-01,2.2500000000000000e+01,1.8000000000000000e+02,5.3808535681869563e-01,3.1066372560626970e-01,1.0256255551050081e-01,3.0000000000000000e+01,1.8000000000000000e+02,7.2056865869767411e+04,1,0
7.2740861049425176e-01,3.0130251185368717e-01,-1.5280654612995062e-02,2.2500000000000000e+01,1.9636363636363635e+02,6.2444375978355526e-01,3.6052277280481754e-01,-5.0069018115269899e-03,3.0000000000000000e+01,1.9636363636363635e+02,-5.1154348387384918e+04,1,0
7.9278239955487440e-01,3.2838122190631491e-01,-1.4482308952078504e-01,2.2500000000000000e+01,2.1272727272727275e+02,7.0835186109752524e-01,4.0896713768562848e-01,-1.1631918508477458e-01,3.0000000000000000e+01,2.1272727272727275e+02,-8.2872797386828548e+04,1,0
8.4214887042056641e-01,3.4882948366538080e-01,-2.8134942470421592e-01,2.2500000000000000e+01,2.2909090909090909e+02,7.7713562488807986e-01,4.4867946222598087e-01,-2.3974456126573038e-01,3.0000000000000000e+01,2.2909090909090909e+02,-5.2523282587762258e+05,1,0
9.1224934839674965e-01,3.7786605237195237e-01,-3.9721686835700193e-01,2.2500000000000000e+01,2.4545454545454547e+02,8.4980935856241002e-01,4.9063766192587055e-01,-3.5323475376505048e-01,3.0000000000000000e+01,2.4545454545454547e+02,5.8370161966040335e+05,1,0
1.0320328315207334e+00,4.2748199563019523e-01,-4.6235993038910467e-01,2.2500000000000000e+01,2.6181818181818181e+02,9.5357942593816813e-01,5.5054933825909003e-01,-4.2074593755082412e-01,3.0000000000000000e+01,2.6181818181818181e+02,-4.3678082438258646e+05,1,0
1.1871521543449322e+00,4.9173452293010872e-01,-4.6565187822074738e-01,2.2500000000000000e+01,2.7818181818181819e+02,1.0893846642883998e+00,6.2895652917795752e-01,-4.2287079837268710e-01,3.0000000000000000e+01,2.7818181818181819e+02,4.3989855550215283e+05,1,0
1.3298532062905659e+00,5.5084323401089774e-01,-4.1375565697282585e-01,2.2500000000000000e+01,2.9454545454545456e+02,1.2240677287045192e+00,7.0671583267388782e-01,-3.6653810721656149e-01,3.0000000000000000e+01,2.9454545454545456e+02,-1.3842039362682216e+05,1,0
1.4208250223412280e+00,5.8852499401279246e-01,-3.1663727008788750e-01,2.2500000000000000e+01,3.1090909090909093e+02,1.3175518454508197e+00,7.6068891264231875e-01,-2.6870447299469308e-01,3.0000000000000000e+01,3.1090909090909093e+02,0.0000000000000000e+00,1,1
1.4562069430686426e+00,6.0318066544089732e-01,-1.8274030387057449e-01,2.2500000000000000e+01,3.2727272727272731e+02,1.3545481392307215e+00,7.8204873281516352e-01,-1.4102495142482960e-01,3.0000000000000000e+01,3.2727272727272731e+02,0.0000000000000000e+00,1,1
1.4560882268666229e+00,6.0313149157994728e-01,-2.6367283127032033e-02,2.2500000000000000e+01,3.4363636363636363e+02,1.3483947141858892e+00,7.7849605120909149e-01,6.8040896908504360e-03,3.0000000000000000e+01,3.4363636363636363e+02,1.6738471134241257e+05,1,0
1.3189236183001150e+00,7.6148090606612640e-01,1.5857427184024828e-01,3.0000000000000000e+01,0.0000000000000000e+00,1.1821695843215123e+00,9.0711062641776541e-01,1.7657653207330373e-01,3.7500000000000000e+01,0.0000000000000000e+00,-7.4092472036574327e+02,1,0
1.2727487962132291e+00,7.3482186010447981e-01,2.9651125538483925e-01,3.0000000000000000e+01,1.6363636363636363e+01,1.1333849292060443e+00,8.6967684394842093e-01,3.1070059303470776e-01,3.7500000000000000e+01,1.6363636363636363e+01,4.0341534194888474e+04,1,0
1.2046011415547742e+00,6.9547679334277923e-01,4.1364047926670489e-01,3.0000000000000000e+01,3.2727272727272727e+01,1.0677175833908301e+00,8.1928851727545982e-01,4.2382711045089683e-01,3.7500000000000000e+01,3.2727272727272727e+01,1.5571194310954344e+05,1,0
1.1111513604258429e+00,6.4152353705227916e-01,5.1435142637738218e-01,3.0000000000000000e+01,4.9090909090909086e+01,9.8097420583366546e-01,7.5272798264739893e-01,5.1542744437041843e-01,3.7500000000000000e+01,4.9090909090909086e+01,-3.2276465426699753e+05,1,0
9.9849211904848412e-01,5.7647969371636198e-01,6.0075434992120880e-01,3.0000000000000000e+01,6.5454545454545453e+01,8.7583548956681290e-01,6.7205220817438049e-01,5.8889015344453266e-01,3.7500000000000000e+01,6.5454545454545453e+01,1.9986834354332500e+05,1,0
8.7746482890977051e-01,5.0660455517548475e-01,6.6161934724287075e-01,3.0000000000000000e+01,8.1818181818181827e+01,7.6195205590867598e-01,5.8466637604478056e-01,6.3945355407807092e-01,3.7500000000000000e+01,8.1818181818181827e+01,3.2517429801850172e+05,1,0
7.5639776207095455e-01,4.3670645154609605e-01,6.7617336211615631e-01,3.0000000000000000e+01,9.8181818181818173e+01,6.4934014385065708e-01,4.9825621675474935e-01,6.5166687695329295e-01,3.7500000000000000e+01,9.8181818181818173e+01,-6.1503079545309453e+05,1,0
6.4156357550224807e-01,3.7040690301848161e-01,6.2829724285825428e-01,3.0000000000000000e+01,1.1454545454545455e+02,5.4539093882541057e-01,4.1849318635991956e-01,6.0933043794577857e-01,3.7500000000000000e+01,1.1454545454545455e+02,2.6725648471012857e+05,1,0
5.4450016957599945e-01,3.1436731947850005e-01,5.1986824493647921e-01,3.0000000000000000e+01,1.3090909090909091e+02,4.5887879081748989e-01,3.5211008040541181e-01,5.0912115435230665e-01,3.7500000000000000e+01,1.3090909090909091e+02,5.1676194170690163e+04,1,0
4.8536307818721891e-01,2.8022450384609615e-01,3.7470944869712719e-01,3.0000000000000000e+01,1.4727272727272728e+02,4.0398502650225215e-01,3.0998861357457352e-01,3.6816126999458371e-01,3.7500000000000000e+01,1.4727272727272728e+02,4.9405177618207340e+05,1,0
4.8317995054667812e-01,2.7896407451515459e-01,2.2777590673329529e-01,3.0000000000000000e+01,1.6363636363636365e+02,3.9583929867957479e-01,3.0373817677950210e-01,2.1886017206509142e-01,3.7500000000000000e+01,1.6363636363636365e+02,9.8845663559722045e+04,1,0
5.3808535681869563e-01,3.1066372560626970e-01,1.0256255551050081e-01,3.0000000000000000e+01,1.8000000000000000e+02,4.3844330368546314e-01,3.3642937961651093e-01,9.0117538660842059e-02,3.7500000000000000e+01,1.8000000000000000e+02,4.5081061627837240e+04,1,0
6.2444375978355526e-01,3.6052277280481754e-01,-5.0069018115269899e-03,3.0000000000000000e+01,1.9636363636363635e+02,5.1678407560524164e-01,3.9654236816966132e-01,-1.2801280839651144e-02,3.7500000000000000e+01,1.9636363636363635e+02,7.0617497854045650e+04,1,0
