phi,theta,relBn
1.8281250000000000e+01,5.6250000000000000e+01,5.8545601664172784e-03
1.8281250000000000e+01,6.7500000000000000e+01,8.1836953766590802e-03
1.8281250000000000e+01,7.8750000000000000e+01,8.1674112413437031e-03
1.8281250000000000e+01,9.0000000000000000e+01,8.1118373946507914e-03
1.8281250000000000e+01,1.0125000000000000e+02,1.4503537495501467e-02
1.8281250000000000e+01,1.1250000000000000e+02,2.3949250808117807e-02
1.8281250000000000e+01,1.2375000000000000e+02,2.1284234312319409e-02
1.8281250000000000e+01,1.3500000000000000e+02,1.0195052268149507e-02
1.8281250000000000e+01,1.4625000000000000e+02,-4.9311557688182170e-03
1.8281250000000000e+01,1.5750000000000000e+02,-1.8831678493999537e-02
1.8281250000000000e+01,1.6875000000000000e+02,-2.6249616640534542e-02
1.8281250000000000e+01,1.8000000000000000e+02,-2.5678125873615905e-02
1.8281250000000000e+01,1.9125000000000000e+02,-2.0363172132615216e-02
1.8281250000000000e+01,2.0250000000000000e+02,-1.4643020694034057e-02
1.8281250000000000e+01,2.1375000000000000e+02,-1.0049307782139359e-02
1.8281250000000000e+01,2.2500000000000000e+02,-5.2222894887426676e-03
1.8281250000000000e+01,2.3625000000000000e+02,1.2818316556141096e-03
1.8281250000000000e+01,2.4750000000000000e+02,8.9508029400119475e-03
1.8281250000000000e+01,2.5875000000000000e+02,1.5537608600057691e-02
1.8281250000000000e+01,2.7000000000000000e+02,1.7047159276054168e-02
1.8281250000000000e+01,2.8125000000000000e+02,5.6758203153768391e-03
1.8281250000000000e+01,2.9250000000000000e+02,-5.9982922845462864e-03
1.8281250000000000e+01,3.0375000000000000e+02,-8.0422037471131469e-03
1.8281250000000000e+01,3.1500000000000000e+02,-5.8730630237035925e-03
1.8281250000000000e+01,3.2625000000000000e+02,-2.4762097565070988e-03
1.8281250000000000e+01,3.3750000000000000e+02,4.1546841922071961e-05
1.8281250000000000e+01,3.4875000000000000e+02,2.5188990320776665e-04
2.1093750000000000e+01,0.0000000000000000e+00,4.2769027240420962e-03
2.1093750000000000e+01,1.1250000000000000e+01,1.1487493151014481e-03
2.1093750000000000e+01,2.2500000000000000e+01,-3.9419507945652123e-05
2.1093750000000000e+01,3.3750000000000000e+01,1.2489117834218071e-03
2.1093750000000000e+01,4.5000000000000000e+01,3.9107236100548058e-03
2.1093750000000000e+01,5.6250000000000000e+01,6.6747735550073926e-03
2.1093750000000000e+01,6.7500000000000000e+01,7.9889427098382912e-03
2.1093750000000000e+01,7.8750000000000000e+01,7.5488828443458639e-03
2.1093750000000000e+01,9.0000000000000000e+01,7.8863993121343571e-03
2.1093750000000000e+01,1.0125000000000000e+02,1.5592151175974324e-02
2.1093750000000000e+01,1.1250000000000000e+02,2.7749086770795815e-02
2.1093750000000000e+01,1.2375000000000000e+02,2.4729674179716638e-02
2.1093750000000000e+01,1.3500000000000000e+02,1.2198914047663531e-02
2.1093750000000000e+01,1.4625000000000000e+02,-3.3972378300228035e-03
2.1093750000000000e+01,1.5750000000000000e+02,-1.6899885137022806e-02
2.1093750000000000e+01,1.6875000000000000e+02,-2.3767263953321783e-02
2.1093750000000000e+01,1.8000000000000000e+02,-2.3221202131899585e-02
2.1093750000000000e+01,1.9125000000000000e+02,-1.8876404385168528e-02
2.1093750000000000e+01,2.0250000000000000e+02,-1.4823493068493031e-02
2.1093750000000000e+01,2.1375000000000000e+02,-1.1726427674288321e-02
2.1093750000000000e+01,2.2500000000000000e+02,-7.2518536517506491e-03
2.1093750000000000e+01,2.3625000000000000e+02,6.0049713178000137e-04
2.1093750000000000e+01,2.4750000000000000e+02,1.1435302860842893e-02
2.1093750000000000e+01,2.5875000000000000e+02,2.2874524685814520e-02
2.1093750000000000e+01,2.7000000000000000e+02,3.0550042197658601e-02
2.1093750000000000e+01,2.8125000000000000e+02,2.1423128375450379e-02
2.1093750000000000e+01,2.9250000000000000e+02,-3.4908440601894974e-04
2.1093750000000000e+01,3.0375000000000000e+02,-7.5136175791087499e-03
2.1093750000000000e+01,3.1500000000000000e+02,-4.9805095141606638e-03
2.1093750000000000e+01,3.2625000000000000e+02,7.1634766909693323e-04
2.1093750000000000e+01,3.3750000000000000e+02,5.2475492011876531e-03
2.1093750000000000e+01,3.4875000000000000e+02,6.4256376349128555e-03
2.3906250000000000e+01,0.0000000000000000e+00,6.2725828625865409e-03
2.3906250000000000e+01,1.1250000000000000e+01,1.5626901441024980e-03
2.3906250000000000e+01,2.2500000000000000e+01,-1.6954286187202427e-03
2.3906250000000000e+01,3.3750000000000000e+01,-2.6968601790980460e-03
2.3906250000000000e+01,4.5000000000000000e+01,-1.9581590453351715e-03
2.3906250000000000e+01,5.6250000000000000e+01,-5.1174509651038050e-04
2.3906250000000000e+01,6.7500000000000000e+01,2.8692476019577762e-04
2.3906250000000000e+01,7.8750000000000000e+01,1.5240681332825943e-04
2.3906250000000000e+01,9.0000000000000000e+01,1.5475980281385744e-03
2.3906250000000000e+01,1.0125000000000000e+02,1.1234626789995596e-02
2.3906250000000000e+01,1.1250000000000000e+02,2.8803503810250090e-02
2.3906250000000000e+01,1.2375000000000000e+02,2.9051581904376352e-02
2.3906250000000000e+01,1.3500000000000000e+02,1.6515013883903171e-02
2.3906250000000000e+01,1.4625000000000000e+02,1.3205967011664136e-03
2.3906250000000000e+01,1.5750000000000000e+02,-1.1099049791796564e-02
2.3906250000000000e+01,1.6875000000000000e+02,-1.7058736393415392e-02
2.3906250000000000e+01,1.8000000000000000e+02,-1.6639152771968469e-02
2.3906250000000000e+01,1.9125000000000000e+02,-1.3762188304961119e-02
2.3906250000000000e+01,2.0250000000000000e+02,-1.2101988986541922e-02
2.3906250000000000e+01,2.1375000000000000e+02,-1.1368556678435391e-02
2.3906250000000000e+01,2.2500000000000000e+02,-8.3647192155599844e-03
2.3906250000000000e+01,2.3625000000000000e+02,-7.1614260841139398e-04
2.3906250000000000e+01,2.4750000000000000e+02,1.1285736934340249e-02
2.3906250000000000e+01,2.5875000000000000e+02,2.5474114509141239e-02
2.3906250000000000e+01,2.7000000000000000e+02,3.8424639696717250e-02
2.3906250000000000e+01,2.8125000000000000e+02,3.8419129502029865e-02
2.3906250000000000e+01,2.9250000000000000e+02,1.4893774155399671e-02
2.3906250000000000e+01,3.0375000000000000e+02,1.8525466029699720e-03
2.3906250000000000e+01,3.1500000000000000e+02,1.8400997447184616e-03
2.3906250000000000e+01,3.2625000000000000e+02,6.4076989393062550e-03
2.3906250000000000e+01,3.3750000000000000e+02,9.9262102998155521e-03
