phi,theta,relBn
9.8437500000000000e+00,2.8125000000000000e+02,-1.8553448626347645e-03
9.8437500000000000e+00,2.9250000000000000e+02,5.7326652499602626e-04
9.8437500000000000e+00,3.0375000000000000e+02,1.2126400274008783e-03
9.8437500000000000e+00,3.1500000000000000e+02,1.0763492703940003e-03
9.8437500000000000e+00,3.2625000000000000e+02,1.6208722794166046e-03
9.8437500000000000e+00,3.3750000000000000e+02,3.5575122781733425e-03
9.8437500000000000e+00,3.4875000000000000e+02,5.4164866512293811e-03
1.2656250000000000e+01,0.0000000000000000e+00,2.0099348279684721e-03
1.2656250000000000e+01,1.1250000000000000e+01,-4.9293015264646376e-04
1.2656250000000000e+01,2.2500000000000000e+01,-2.4509592007073530e-03
1.2656250000000000e+01,3.3750000000000000e+01,-3.2502373713463625e-03
1.2656250000000000e+01,4.5000000000000000e+01,-3.4427780953602033e-03
1.2656250000000000e+01,5.6250000000000000e+01,-3.5435051088530175e-03
1.2656250000000000e+01,6.7500000000000000e+01,-3.7126085030226553e-03
1.2656250000000000e+01,7.8750000000000000e+01,-4.1299806799492775e-03
1.2656250000000000e+01,9.0000000000000000e+01,-4.1057327838989414e-03
1.2656250000000000e+01,1.0125000000000000e+02,-1.3609836932581580e-03
1.2656250000000000e+01,1.1250000000000000e+02,1.4244635288375069e-03
1.2656250000000000e+01,1.2375000000000000e+02,5.7432054838619064e-04
1.2656250000000000e+01,1.3500000000000000e+02,-1.1438142739110808e-03
1.2656250000000000e+01,1.4625000000000000e+02,-1.9243916226476102e-03
1.2656250000000000e+01,1.5750000000000000e+02,-1.3769880420963247e-03
1.2656250000000000e+01,1.6875000000000000e+02,-1.9765193390429279e-04
1.2656250000000000e+01,1.8000000000000000e+02,5.3259974818225207e-04
1.2656250000000000e+01,1.9125000000000000e+02,1.9891638366019451e-04
1.2656250000000000e+01,2.0250000000000000e+02,-8.4084944859088098e-04
1.2656250000000000e+01,2.1375000000000000e+02,-1.5582484316439013e-03
1.2656250000000000e+01,2.2500000000000000e+02,-1.3794759494423119e-03
1.2656250000000000e+01,2.3625000000000000e+02,-8.7773837235713512e-04
1.2656250000000000e+01,2.4750000000000000e+02,-1.0803443391684809e-03
1.2656250000000000e+01,2.5875000000000000e+02,-2.2528232934370287e-03
1.2656250000000000e+01,2.7000000000000000e+02,-2.4070657291154584e-03
1.2656250000000000e+01,2.8125000000000000e+02,2.1445743998072422e-03
1.2656250000000000e+01,2.9250000000000000e+02,5.4391224961249677e-03
1.2656250000000000e+01,3.0375000000000000e+02,5.8367469908759354e-03
1.2656250000000000e+01,3.1500000000000000e+02,4.9760079948661020e-03
1.2656250000000000e+01,3.2625000000000000e+02,4.2703661650491500e-03
1.2656250000000000e+01,3.3750000000000000e+02,4.2031697651879153e-03
1.2656250000000000e+01,3.4875000000000000e+02,3.7587046146038109e-03
1.5468750000000000e+01,0.0000000000000000e+00,-4.6729082190119431e-03
1.5468750000000000e+01,1.1250000000000000e+01,-5.9480012730605061e-03
1.5468750000000000e+01,2.2500000000000000e+01,-6.4922626916843690e-03
1.5468750000000000e+01,3.3750000000000000e+01,-5.7836052629357303e-03
1.5468750000000000e+01,4.5000000000000000e+01,-4.5094654219845834e-03
1.5468750000000000e+01,5.6250000000000000e+01,-3.4573114827593353e-03
1.5468750000000000e+01,6.7500000000000000e+01,-2.8381205753189452e-03
1.5468750000000000e+01,7.8750000000000000e+01,-2.9700532844701790e-03
1.5468750000000000e+01,9.0000000000000000e+01,-3.4055289819406036e-03
1.5468750000000000e+01,1.0125000000000000e+02,-2.3092325844881029e-03
1.5468750000000000e+01,1.1250000000000000e+02,-8.4842984595958623e-05
1.5468750000000000e+01,1.2375000000000000e+02,-1.6577293111510224e-04
1.5468750000000000e+01,1.3500000000000000e+02,-1.2696920542144656e-03
1.5468750000000000e+01,1.4625000000000000e+02,-2.0692519729251131e-03
1.5468750000000000e+01,1.5750000000000000e+02,-1.9750416735100488e-03
1.5468750000000000e+01,1.6875000000000000e+02,-1.0424545115441212e-03
1.5468750000000000e+01,1.8000000000000000e+02,-1.0559897634999002e-05
1.5468750000000000e+01,1.9125000000000000e+02,2.3719770504979760e-04
1.5468750000000000e+01,2.0250000000000000e+02,-4.3614145522165884e-04
1.5468750000000000e+01,2.1375000000000000e+02,-1.2205276929505948e-03
1.5468750000000000e+01,2.2500000000000000e+02,-1.2773861171395567e-03
1.5468750000000000e+01,2.3625000000000000e+02,-7.1093664319803792e-04
1.5468750000000000e+01,2.4750000000000000e+02,-3.4054078035863358e-04
