line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
8.3986422832121599e-01,8.3895803987394202e-01,8.3816153104621083e-01,8.3742576982446049e-01,8.3671750059198702e-01,8.3598823203397177e-01,8.3527371213779888e-01,8.3448299205535958e-01,8.3365822631410158e-01,8.3273906100449668e-01,8.3175137706739211e-01,8.3070858986772578e-01,8.2963597130355704e-01,8.2849915398924634e-01,8.2739621558604282e-01,8.2628500776247327e-01,8.2522263007417218e-01,8.2424270486528217e-01,8.2340005361813073e-01,8.2272729439300996e-01,8.2226765872248475e-01,8.2205698506848135e-01,8.2212426628125701e-01,8.2258372174089489e-01,8.2345728161069287e-01,8.2490420181545121e-01,8.2693343597773972e-01,8.2969301405755602e-01,8.3348275620738466e-01,8.3844361009687773e-01,8.4474311274516289e-01,8.5294079111032195e-01,8.6345379259124844e-01,8.7710562548396853e-01,8.9480819626409958e-01,9.1840302647803973e-01,9.5010709172587504e-01,9.9753257030733822e-01,1.0828076270896354e+00,nan,nan,nan,nan,nan,nan
8.4196722954156267e-01,8.3897393755969962e-01,8.3608978090812192e-01,8.3334466655783523e-01,8.3076662190686634e-01,8.2840623714531747e-01,8.2622299340682115e-01,8.2431136649054948e-01,8.2260079767590910e-01,8.2117035506085911e-01,8.1998764640382593e-01,8.1903729121391888e-01,8.1830566334688559e-01,8.1779520742434331e-01,8.1743437874400915e-01,8.1726116628905532e-01,8.1721129490493372e-01,8.1724434313273142e-01,8.1731648735040019e-01,8.1739499706122531e-01,8.1743732907398425e-01,8.1740627429210000e-01,8.1727470732420204e-01,8.1693163536075752e-01,8.1634971903866804e-01,8.1537806702839599e-01,8.1399926057860184e-01,8.1205452309917603e-01,8.0923259173826290e-01,8.0532758853757413e-01,8.0008745684858773e-01,7.9284473315737258e-01,7.8279141488280835e-01,7.6871147956934827e-01,7.4906338514105308e-01,7.2135079769677213e-01,6.8344709598512732e-01,6.2551892713929957e-01,nan,nan,nan,nan,nan,nan,nan
8.3292922096297584e-01,8.3887500176561181e-01,8.4479756355003288e-01,8.5067255400018449e-01,8.5649469967170222e-01,8.6221750913478046e-01,8.6787354499723901e-01,8.7336894327326564e-01,8.7881099162925069e-01,8.8410842551140179e-01,8.8930065472193354e-01,8.9439082561752170e-01,8.9938271974859274e-01,9.0431279476448401e-01,9.0919335687294911e-01,9.1398457729133942e-01,9.1875717814335822e-01,9.2354908040626971e-01,9.2834417751429754e-01,9.3321188753125917e-01,9.3811304487367864e-01,9.4309266578370976e-01,9.4816680421061317e-01,9.5344934206494614e-01,9.5877887472327428e-01,9.6445027107208792e-01,9.7031701234821099e-01,9.7643694737270847e-01,9.8294877885939191e-01,9.8989472257203859e-01,9.9726101867367878e-01,1.0054216422987845e+00,1.0143303917846884e+00,1.0246219616531036e+00,1.0369556267298283e+00,1.0527229874065125e+00,1.0738613222220363e+00,1.1156384429424697e+00,nan,nan,nan,nan,nan,nan,nan
8.4640395898410314e-01,8.3903191610896555e-01,8.3173420966699529e-01,8.2452312560365448e-01,8.1738065648535563e-01,8.1033630935906742e-01,8.0337970721863217e-01,7.9658314635238181e-01,7.8984230590941118e-01,7.8324467975440848e-01,7.7676700463018800e-01,7.7041573913494243e-01,7.6420382096572315e-01,7.5807799936178877e-01,7.5207396423790573e-01,7.4621107241464812e-01,7.4043773822223835e-01,7.3471047370271514e-01,7.2906882313077226e-01,7.2341835926454323e-01,7.1782931658246163e-01,7.1222892324483711e-01,7.0661289208702238e-01,7.0086746077890494e-01,6.9515211520172437e-01,6.8915698343113063e-01,6.8302652528491070e-01,6.7674931587014653e-01,6.7020591725236778e-01,6.6339871066590739e-01,6.5641434975204560e-01,6.4909892624345622e-01,6.4190370571328625e-01,6.3506168255479445e-01,6.2978156994895940e-01,6.2944279364524169e-01,6.4226596152443727e-01,6.8988270677208541e-01,nan,nan,nan,nan,nan,nan,nan
8.3207803721754292e-01,8.3885854049187247e-01,8.4559072507679611e-01,8.5228014573978361e-01,8.5898144672762522e-01,8.6568915678246017e-01,8.7237195823323066e-01,8.7901919566758902e-01,8.8571498202587551e-01,8.9237535238994370e-01,8.9902297657924846e-01,9.0563222621689121e-01,9.1216105703253758e-01,9.1869403218358203e-01,9.2511971811725802e-01,9.3147504704197526e-01,9.3775365368255914e-01,9.4398108737021791e-01,9.5009113721430349e-01,9.5617967718952690e-01,9.6213845059545433e-01,9.6805120751212570e-01,9.7389472895558649e-01,9.7974942111235208e-01,9.8542623162476839e-01,9.9120662811371840e-01,9.9689422031472252e-01,1.0025314923172048e+00,1.0080557584463863e+00,1.0134321512225954e+00,1.0185133602670922e+00,1.0232323564646271e+00,1.0268294712114698e+00,1.0286553082719665e+00,1.0270650191759718e+00,1.0184181752381207e+00,9.9502446505791875e-01,9.2583679789565831e-01,nan,nan,nan,nan,nan,nan,nan
8.4341239559345382e-01,8.3899848998385651e-01,8.3468911145199276e-01,8.3045619096337853e-01,8.2621244237450375e-01,8.2192398962339719e-01,8.1764920763155635e-01,8.1329405422997281e-01,8.0884231374277105e-01,8.0429962950504164e-01,7.9966722547369451e-01,7.9497831411556863e-01,7.9026204726810789e-01,7.8543655140310786e-01,7.8068653145509992e-01,7.7590426877781871e-01,7.7117487656397121e-01,7.6650293575002648e-01,7.6199622661955402e-01,7.5760051031454001e-01,7.5343959483389644e-01,7.4950356686464537e-01,7.4581424716890909e-01,7.4243378953041661e-01,7.3951257253265457e-01,7.3700289982348488e-01,7.3506810769001596e-01,7.3374616919595748e-01,7.3333696651660629e-01,7.3401336705643916e-01,7.3595787740185270e-01,7.3973642888490543e-01,7.4627295483810152e-01,7.5721926775682102e-01,7.7613145924342042e-01,8.1289290004222814e-01,8.8825328204898024e-01,1.0774727833718198e+00,nan,nan,nan,nan,nan,nan,nan
8.3818543792617384e-01,8.3892790644613691e-01,8.3975750342479727e-01,8.4072001030458199e-01,8.4188423685883573e-01,8.4330770061140692e-01,8.4491601871870359e-01,8.4684236832541904e-01,8.4904372392951155e-01,8.5155650013974393e-01,8.5436811942617219e-01,8.5742094662305235e-01,8.6068470803822417e-01,8.6422852956050222e-01,8.6784792862228188e-01,8.7165537532935533e-01,8.7553534800672239e-01,8.7946210533073410e-01,8.8331502942854667e-01,8.8712273836385724e-01,8.9076460536784918e-01,8.9420926406342804e-01,8.9745147027080108e-01,9.0039821101948703e-01,9.0291759788426074e-01,9.0501537900535101e-01,9.0654590155294013e-01,9.0749755645741392e-01,9.0758456790956699e-01,9.0669615938146586e-01,9.0473928082216593e-01,9.0130893996493111e-01,8.9576786786647444e-01,8.8696633694464733e-01,8.7215589205718147e-01,8.4169049621487946e-01,7.5978316283944047e-01,nan,nan,nan,nan,nan,nan,nan,nan
8.3594826369676201e-01,8.3890866349302984e-01,8.4193432339580832e-01,8.4496199797446203e-01,8.4793580344302066e-01,8.5079603869155496e-01,8.5359931839703929e-01,8.5618117281778594e-01,8.5866836964332549e-01,8.6094164995254319e-01,8.6302340648972720e-01,8.6494607633251863e-01,8.6674571870803196e-01,8.6839281753006603e-01,8.7000877675835220e-01,8.7149220257953930e-01,8.7299894064674000e-01,8.7454313506075620e-01,8.7622609236902205e-01,8.7809259285098928e-01,8.8017617370704015e-01,8.8260173650593388e-01,8.8531765824771469e-01,8.8860323664985175e-01,8.9230747398512988e-01,8.9679542155349767e-01,9.0203614580409675e-01,9.0803515527651912e-01,9.1507455379159874e-01,9.2333803609981790e-01,9.3273059941570180e-01,9.4370668249428624e-01,9.5611513960263783e-01,9.7028991632389661e-01,9.8665885547547560e-01,1.0072784302135129e+00,1.0439416588740744e+00,nan,nan,nan,nan,nan,nan,nan,nan
8.4502015107845063e-01,8.3901395718587024e-01,8.3308508985508289e-01,8.2728029408440928e-01,8.2163963534380047e-01,8.1620320766337950e-01,8.1094760980419267e-01,8.0602265334984546e-01,8.0127571515529816e-01,7.9686154593252057e-01,7.9274367467126350e-01,7.8891378138446833e-01,7.8534267161036875e-01,7.8203392199801314e-01,7.7890413296421024e-01,7.7604431667425600e-01,7.7329911031779464e-01,7.7066043463406386e-01,7.6803189277483441e-01,7.6535642219318045e-01,7.6261631997700585e-01,7.5966808341561998e-01,7.5655704797338386e-01,7.5298467831771143e-01,7.4910596712289623e-01,7.4451763961825790e-01,7.3924617805033210e-01,7.3324194375152008e-01,7.2621535139907323e-01,7.1794754308783537e-01,7.0851637646563870e-01,6.9747270660064786e-01,6.8500080626128113e-01,6.7084367946208756e-01,6.5486588907978216e-01,6.3642966476332641e-01,6.1777961687761507e-01,nan,nan,nan,nan,nan,nan,nan,nan
8.3149712728828995e-01,8.3884936869570681e-01,8.4615963531805849e-01,8.5337588880719784e-01,8.6053065000478135e-01,8.6759416482433482e-01,8.7455834614526196e-01,8.8132938387991144e-01,8.8806918628626041e-01,8.9463571348781479e-01,9.0107067327841794e-01,9.0736380828495122e-01,9.1352991931193306e-01,9.1960428953289308e-01,9.2557994146466860e-01,9.3143730086190368e-01,9.3724071537700693e-01,9.4300966547025078e-01,9.4871743141234477e-01,9.5447298033129135e-01,9.6020063386288290e-01,9.6598609434553395e-01,9.7176201993729006e-01,9.7775074849695298e-01,9.8365136403659670e-01,9.8985380820721991e-01,9.9617774526076952e-01,1.0026286989707183e+00,1.0092634815951862e+00,1.0161938649644404e+00,1.0232972007464527e+00,1.0308531655090216e+00,1.0385337030104291e+00,1.0462906493629578e+00,1.0537199254608567e+00,1.0581045605114816e+00,1.0429055505975700e+00,nan,nan,nan,nan,nan,nan,nan,nan
