line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,line_41,line_42,line_43
-2.3295486077926455e-03,1.7233622635822428e-04,2.6572787439704476e-03,5.1255159808392811e-03,7.5774278520664038e-03,1.0012989059245825e-02,1.2432576044377639e-02,1.4836440795562221e-02,1.7224180238412552e-02,1.9597187325296084e-02,2.1955015174625378e-02,2.4297806665058538e-02,2.6625779144413827e-02,2.8939135085156435e-02,3.1238420144037951e-02,3.3523570766232663e-02,3.5794989547956388e-02,3.8051298994544430e-02,4.0294916291629165e-02,4.2524690656371510e-02,4.4741895896555584e-02,4.6944853526980704e-02,4.9134555545384616e-02,5.1311894138280800e-02,5.3474078686318732e-02,5.5623542202904677e-02,5.7766568545277501e-02,5.9889880423458018e-02,6.2005025584730512e-02,6.4104914046613920e-02,6.6192929614523929e-02,6.8268785327906367e-02,7.0332657404380383e-02,7.2386795601575682e-02,7.4427535410318782e-02,7.6454540621345324e-02,7.8469835031618390e-02,8.0475024519713265e-02,8.2474284345885315e-02,8.4455255016009562e-02,8.6424687018006000e-02,8.8380039883174041e-02,9.0331280782358345e-02,9.2258864104748026e-02,9.4189346825284265e-02
6.4239305013108494e-04,-4.7401607378787574e-05,-7.2756558126634702e-04,-1.3993888711234721e-03,-2.0592386649691524e-03,-2.7088566377020400e-03,-3.3472998858698620e-03,-3.9753333519864176e-03,-4.5889895309266411e-03,-5.1919251899367261e-03,-5.7812459027807407e-03,-6.3565620168562842e-03,-6.9194739378763033e-03,-7.4681849929566016e-03,-8.0013914727547642e-03,-8.5208812145338257e-03,-9.0244106852350615e-03,-9.5118681504826452e-03,-9.9829851062479043e-03,-1.0436194585350830e-02,-1.0871000128248900e-02,-1.1286405587795329e-02,-1.1679794501364294e-02,-1.2051429239839975e-02,-1.2405407714501368e-02,-1.2732379194071466e-02,-1.3040076766729953e-02,-1.3317637140757736e-02,-1.3568537737909191e-02,-1.3796762791366612e-02,-1.3987780424215850e-02,-1.4152659559818594e-02,-1.4285799461058887e-02,-1.4385948739273451e-02,-1.4444459198652344e-02,-1.4475577869046300e-02,-1.4470157743184131e-02,-1.4418423654702734e-02,-1.4333625484655535e-02,-1.4197594701984997e-02,-1.4020128935626253e-02,-1.3791661557843426e-02,-1.3519928317859814e-02,-1.3193019682120180e-02,-1.2823985234680996e-02
1.1992722216246051e-03,-8.9309186607627091e-05,-1.3713783653373697e-03,-2.6458796833006950e-03,-3.9164141448366548e-03,-5.1848727489901651e-03,-6.4506152433134803e-03,-7.7168149691475866e-03,-8.9839376659637156e-03,-1.0255297479008406e-02,-1.1530382373681036e-02,-1.2811536128117000e-02,-1.4096141439960340e-02,-1.5388729009574125e-02,-1.6690936759727732e-02,-1.8004622241644213e-02,-1.9329665552997935e-02,-2.0667725695036471e-02,-2.2020872040671009e-02,-2.3390228851808605e-02,-2.4778162288636670e-02,-2.6184523956628888e-02,-2.7614266867656789e-02,-2.9070721718747184e-02,-3.0545957657483525e-02,-3.2053495408498521e-02,-3.3586848535211170e-02,-3.5156016223922171e-02,-3.6764476254809088e-02,-3.8402960381783043e-02,-4.0091216487066164e-02,-4.1817242207188562e-02,-4.3587625245622916e-02,-4.5409353152385978e-02,-4.7292710072693853e-02,-4.9224892253395623e-02,-5.1206725868277791e-02,-5.3261249541328770e-02,-5.5386560111930903e-02,-5.7589888970945621e-02,-5.9859742710880945e-02,-6.2216197932431910e-02,-6.4663517718824351e-02,-6.7193698748819142e-02,-6.9819342046383084e-02
-2.7621645277699620e-03,2.0347173026420400e-04,3.1367652034047988e-03,6.0353419926538147e-03,8.9035219905110041e-03,1.1742628928560395e-02,1.4554946159450089e-02,1.7343823093313403e-02,2.0109011119001555e-02,2.2856154433543989e-02,2.5585343318202294e-02,2.8297367532945355e-02,3.0992669116990938e-02,3.3677652822131060e-02,3.6346578066728259e-02,3.9009557867685042e-02,4.1661083079153741e-02,4.4311173530132732e-02,4.6949185761579977e-02,4.9587995335768922e-02,5.2229725596058520e-02,5.4868677097825939e-02,5.7512213607730657e-02,6.0167085620950286e-02,6.2816097653400946e-02,6.5484041441987079e-02,6.8162967758323256e-02,7.0852895911622124e-02,7.3563363657222977e-02,7.6289921444179815e-02,7.9051520465836883e-02,8.1830354524400697e-02,8.4633224748739064e-02,8.7471023705853093e-02,9.0348661721872461e-02,9.3261470656892359e-02,9.6212499492315307e-02,9.9205098283133716e-02,1.0223930713052312e-01,1.0534511741474342e-01,1.0849781904915773e-01,1.1169826372533223e-01,1.1498986603798683e-01,1.1830476388538819e-01,1.2170318906161356e-01
3.6592975780847009e-03,-2.7034924403011130e-04,-4.1680877527404698e-03,-8.0327542268143620e-03,-1.1867680481254448e-02,-1.5670641204382739e-02,-1.9445819473212032e-02,-2.3195937764412918e-02,-2.6917638421675827e-02,-3.0615078465551421e-02,-3.4289438948736990e-02,-3.7941014000178172e-02,-4.1569815070404956e-02,-4.5179494572506577e-02,-4.8766134604431424e-02,-5.2334646534442440e-02,-5.5881068077706382e-02,-5.9412890179850804e-02,-6.2919325788298577e-02,-6.6410199802520289e-02,-6.9890953355194241e-02,-7.3347991699996395e-02,-7.6791280393755004e-02,-8.0222661384948254e-02,-8.3623929139925321e-02,-8.7020682807685060e-02,-9.0402804815910981e-02,-9.3765706296867909e-02,-9.7107305139193467e-02,-1.0043034192316526e-01,-1.0374701260605813e-01,-1.0703700744792717e-01,-1.1030339425225344e-01,-1.1356058780345764e-01,-1.1678668070779637e-01,-1.1999223583935847e-01,-1.2317670275457843e-01,-1.2632050732176497e-01,-1.2942617874921267e-01,-1.3250695129135434e-01,-1.3556146407696174e-01,-1.3855382354670040e-01,-1.4153438419282685e-01,-1.4443500136715254e-01,-1.4728899773588033e-01
-3.6903828141917798e-03,2.7235133330865725e-04,4.2021096275987116e-03,8.0993192107029696e-03,1.1961305259061649e-02,1.5785372464063242e-02,1.9575253988057189e-02,2.3332460637945071e-02,2.7054625864190853e-02,3.0738027910438885e-02,3.4391608533065422e-02,3.8008355481846938e-02,4.1590868403341849e-02,4.5138894999461221e-02,4.8653243054884915e-02,5.2131215911852290e-02,5.5568193542983035e-02,5.8977202514082602e-02,6.2344787586873868e-02,6.5675200739037196e-02,6.8974063529233243e-02,7.2226565515488048e-02,7.5446849476551531e-02,7.8629405596221821e-02,8.1752066661443204e-02,8.4844050346862918e-02,8.7887591569800499e-02,9.0885884009517678e-02,9.3824397727294853e-02,9.6716606506948036e-02,9.9563894818007370e-02,1.0233043704968563e-01,1.0505818040857742e-01,1.0772272682510495e-01,1.1028805082217095e-01,1.1277806187807314e-01,1.1520556283892422e-01,1.1752979979310947e-01,1.1974495300916048e-01,1.2184766161220670e-01,1.2388617568891050e-01,1.2573848464906473e-01,1.2748185011170951e-01,1.2903818006122725e-01,1.3043001072663007e-01
2.8503787259890842e-03,-2.0983419096024376e-04,-3.2320595448341624e-03,-6.2202858058332949e-03,-9.1680063722700371e-03,-1.2068726967966610e-02,-1.4925480282202726e-02,-1.7737026741205544e-02,-2.0505181273196293e-02,-2.3215447111657576e-02,-2.5882463679769836e-02,-2.8493653167636919e-02,-3.1051142559698798e-02,-3.3557030657759147e-02,-3.6003367312540967e-02,-3.8391112923123048e-02,-4.0712390578906424e-02,-4.2975491328507101e-02,-4.5174661067593706e-02,-4.7299176050953282e-02,-4.9358817227412304e-02,-5.1338546415750287e-02,-5.3245250248762949e-02,-5.5071009653106309e-02,-5.6800559519487710e-02,-5.8446199590951237e-02,-5.9999957158612650e-02,-6.1459185807947909e-02,-6.2792989793843443e-02,-6.4026955723143888e-02,-6.5132954090095480e-02,-6.6112140525147273e-02,-6.6974593061655235e-02,-6.7696693069513106e-02,-6.8247005695755550e-02,-6.8640042548894276e-02,-6.8879042651325370e-02,-6.8939449514171067e-02,-6.8789462773032925e-02,-6.8418976557081179e-02,-6.7867911749268206e-02,-6.7033247601201398e-02,-6.5965525194779343e-02,-6.4595083453819854e-02,-6.2920941307170283e-02
-1.3248759931077600e-03,9.6648381325106745e-05,1.5071452915279954e-03,2.9065485194881922e-03,4.2878397806485466e-03,5.6447513468455496e-03,6.9740905474903496e-03,8.2722274856474355e-03,9.5409975386765260e-03,1.0763823472818779e-02,1.1950308799940856e-02,1.3090252371539279e-02,1.4179118675084069e-02,1.5220108832845511e-02,1.6201655889962845e-02,1.7122389836514644e-02,1.7976152998578496e-02,1.8764375686125195e-02,1.9481875377953501e-02,2.0112832462874378e-02,2.0664233012183557e-02,2.1122941810633115e-02,2.1485749257328036e-02,2.1746538086302513e-02,2.1897746648154134e-02,2.1924705875238117e-02,2.1835955693167316e-02,2.1619842094415132e-02,2.1239100690806388e-02,2.0726971830342451e-02,2.0023174182879064e-02,1.9167236327660563e-02,1.8133749745873964e-02,1.6903910473021998e-02,1.5458592955445962e-02,1.3800772535437069e-02,1.1918617531350215e-02,9.8013212745211107e-03,7.4089823125836314e-03,4.7301785454092766e-03,1.7525704132445522e-03,-1.5662269675819666e-03,-5.2230956175754184e-03,-9.2541097096785607e-03,-1.3723517984763236e-02
-5.1060110124434110e-04,4.0791545289115161e-05,5.8452962075305017e-04,1.1262682701455402e-03,1.6750862893972040e-03,2.2321301197050867e-03,2.8071396707061965e-03,3.4039790266465696e-03,4.0217565290298490e-03,4.6714342251189464e-03,5.3527436389851262e-03,6.0734963234015133e-03,6.8346133380934966e-03,7.6383922016435030e-03,8.4936493836711962e-03,9.4034477620969417e-03,1.0370536855969427e-02,1.1401042294770621e-02,1.2488077027174808e-02,1.3657161719262878e-02,1.4902079412695125e-02,1.6224617025368617e-02,1.7633896031576515e-02,1.9136966063721429e-02,2.0733698976957204e-02,2.2443259359290115e-02,2.4239590983110151e-02,2.6165638990658904e-02,2.8212980645691027e-02,3.0387937312625009e-02,3.2729572636266323e-02,3.5195970100974486e-02,3.7801500837948580e-02,4.0580959368408664e-02,4.3509340267404883e-02,4.6624400621126591e-02,4.9913940887944958e-02,5.3389899897879109e-02,5.7062083708783580e-02,6.0968191054445564e-02,6.5113361722361651e-02,6.9488553323336325e-02,7.4145696079694845e-02,7.9039481229142311e-02,8.4269755485791631e-02
2.2231635024582007e-03,-1.6902055375442082e-04,-2.5391582379150493e-03,-4.9036994782388765e-03,-7.2645884043992213e-03,-9.6239014712457150e-03,-1.1990532055831681e-02,-1.4369906760942398e-02,-1.6761195842680498e-02,-1.9170304616077591e-02,-2.1604478047735291e-02,-2.4066714762193873e-02,-2.6556693652120520e-02,-2.9080090101393424e-02,-3.1641969649175421e-02,-3.4245983264643301e-02,-3.6894644249597104e-02,-3.9598115175926429e-02,-4.2339953208463094e-02,-4.5147653799802380e-02,-4.8022978951730348e-02,-5.0954469836108025e-02,-5.3953014573986255e-02,-5.7031351825525628e-02,-6.0178214883958213e-02,-6.3411765347224022e-02,-6.6702919232315833e-02,-7.0104481331434529e-02,-7.3574351882164601e-02,-7.7154773427786136e-02,-8.0854498385398238e-02,-8.4619523848406347e-02,-8.8473564263121446e-02,-9.2450157089090018e-02,-9.6478304560192879e-02,-1.0061096895975569e-01,-1.0482699191718164e-01,-1.0912306894422545e-01,-1.1348050735506553e-01,-1.1791812552114127e-01,-1.2245460548592434e-01,-1.2699363406847375e-01,-1.3162192000808765e-01,-1.3621539561187740e-01,-1.4083744682948690e-01
