phi,theta,relBn
1.2656250000000000e+01,1.8000000000000000e+02,-2.4995591196511351e-03
1.2656250000000000e+01,1.9125000000000000e+02,-1.5664541109741167e-03
1.2656250000000000e+01,2.0250000000000000e+02,2.6860069024461930e-04
1.2656250000000000e+01,2.1375000000000000e+02,8.8841140074993744e-04
1.2656250000000000e+01,2.2500000000000000e+02,7.5284467166421846e-05
1.2656250000000000e+01,2.3625000000000000e+02,-7.7426052607378244e-04
1.2656250000000000e+01,2.4750000000000000e+02,-6.4615337167312436e-04
1.2656250000000000e+01,2.5875000000000000e+02,2.2645718921933844e-04
1.2656250000000000e+01,2.7000000000000000e+02,1.4667332943333958e-03
1.2656250000000000e+01,2.8125000000000000e+02,2.4125042901954525e-03
1.2656250000000000e+01,2.9250000000000000e+02,1.8701289387553031e-03
1.2656250000000000e+01,3.0375000000000000e+02,9.2263162684447914e-04
1.2656250000000000e+01,3.1500000000000000e+02,5.5921844892352162e-04
1.2656250000000000e+01,3.2625000000000000e+02,1.0298644891525157e-03
1.2656250000000000e+01,3.3750000000000000e+02,1.5668456563639631e-03
1.2656250000000000e+01,3.4875000000000000e+02,1.2233244305075459e-03
1.5468750000000000e+01,0.0000000000000000e+00,-6.0803303370320286e-05
1.5468750000000000e+01,1.1250000000000000e+01,-4.1387089731935927e-05
1.5468750000000000e+01,2.2500000000000000e+01,2.4493500798720660e-04
1.5468750000000000e+01,3.3750000000000000e+01,3.7622752590318415e-04
1.5468750000000000e+01,4.5000000000000000e+01,-2.4435629023965213e-04
1.5468750000000000e+01,5.6250000000000000e+01,-4.2900762190398986e-04
1.5468750000000000e+01,6.7500000000000000e+01,-3.5385070340523995e-05
1.5468750000000000e+01,7.8750000000000000e+01,-7.5164568970170783e-05
1.5468750000000000e+01,9.0000000000000000e+01,-4.7520792463879848e-04
1.5468750000000000e+01,1.0125000000000000e+02,-8.6635074394965166e-04
1.5468750000000000e+01,1.1250000000000000e+02,-2.3015227549295020e-03
1.5468750000000000e+01,1.2375000000000000e+02,-2.0614022764281017e-03
1.5468750000000000e+01,1.3500000000000000e+02,4.4741985090921294e-04
1.5468750000000000e+01,1.4625000000000000e+02,2.3240368683552733e-03
1.5468750000000000e+01,1.5750000000000000e+02,1.7035890824343342e-03
1.5468750000000000e+01,1.6875000000000000e+02,-3.4973182547731849e-04
1.5468750000000000e+01,1.8000000000000000e+02,-1.4930419606089828e-03
1.5468750000000000e+01,1.9125000000000000e+02,-7.5135684408050667e-04
1.5468750000000000e+01,2.0250000000000000e+02,5.0178639115325589e-04
1.5468750000000000e+01,2.1375000000000000e+02,5.6213261126225220e-04
1.5468750000000000e+01,2.2500000000000000e+02,-4.7445280045535027e-04
1.5468750000000000e+01,2.3625000000000000e+02,-1.3673589643908861e-03
1.5468750000000000e+01,2.4750000000000000e+02,-1.5725800439072093e-03
1.5468750000000000e+01,2.5875000000000000e+02,-1.6985893862253439e-03
1.5468750000000000e+01,2.7000000000000000e+02,-2.2628527837477018e-03
1.5468750000000000e+01,2.8125000000000000e+02,-1.9888934157734467e-03
1.5468750000000000e+01,2.9250000000000000e+02,-1.3240598711478763e-03
1.5468750000000000e+01,3.0375000000000000e+02,-1.1577369853499754e-03
1.5468750000000000e+01,3.1500000000000000e+02,-5.9919280704477781e-04
1.5468750000000000e+01,3.2625000000000000e+02,4.2763414485505084e-04
1.5468750000000000e+01,3.3750000000000000e+02,1.0570812235174169e-03
1.5468750000000000e+01,3.4875000000000000e+02,5.3407778988201374e-04
1.8281250000000000e+01,0.0000000000000000e+00,-1.9851728504601948e-03
1.8281250000000000e+01,1.1250000000000000e+01,-1.6532536293209893e-03
1.8281250000000000e+01,2.2500000000000000e+01,-1.1191963140116774e-03
1.8281250000000000e+01,3.3750000000000000e+01,-7.4466906221730932e-04
1.8281250000000000e+01,4.5000000000000000e+01,-8.4367171463822625e-04
1.8281250000000000e+01,5.6250000000000000e+01,-4.8722949482349836e-04
1.8281250000000000e+01,6.7500000000000000e+01,-5.6704506455567477e-05
1.8281250000000000e+01,7.8750000000000000e+01,-2.6563295523311626e-04
1.8281250000000000e+01,9.0000000000000000e+01,4.6597302445912371e-05
1.8281250000000000e+01,1.0125000000000000e+02,1.5182570815889429e-03
1.8281250000000000e+01,1.1250000000000000e+02,-7.3803214138415494e-05
1.8281250000000000e+01,1.2375000000000000e+02,-1.6513731305038998e-03
1.8281250000000000e+01,1.3500000000000000e+02,-8.3469566784317664e-05
1.8281250000000000e+01,1.4625000000000000e+02,1.6645914398258810e-03
1.8281250000000000e+01,1.5750000000000000e+02,1.5551379658573763e-03
1.8281250000000000e+01,1.6875000000000000e+02,3.1668939874414826e-04
1.8281250000000000e+01,1.8000000000000000e+02,-3.5697461308894764e-04
1.8281250000000000e+01,1.9125000000000000e+02,1.1882864212362240e-04
1.8281250000000000e+01,2.0250000000000000e+02,6.9398620751951259e-04
1.8281250000000000e+01,2.1375000000000000e+02,3.3063545385548430e-04
1.8281250000000000e+01,2.2500000000000000e+02,-5.9264555515428803e-04
1.8281250000000000e+01,2.3625000000000000e+02,-1.1342289548200459e-03
1.8281250000000000e+01,2.4750000000000000e+02,-1.0993020594489071e-03
1.8281250000000000e+01,2.5875000000000000e+02,-9.8772156933059569e-04
1.8281250000000000e+01,2.7000000000000000e+02,-1.1655434900228606e-03
1.8281250000000000e+01,2.8125000000000000e+02,-1.5557493068952058e-03
1.8281250000000000e+01,2.9250000000000000e+02,-2.0714708072303045e-03
1.8281250000000000e+01,3.0375000000000000e+02,-2.4394034203218339e-03
1.8281250000000000e+01,3.1500000000000000e+02,-2.1344711913119136e-03
1.8281250000000000e+01,3.2625000000000000e+02,-1.3821705299875704e-03
1.8281250000000000e+01,3.3750000000000000e+02,-1.0459352767958425e-03
1.8281250000000000e+01,3.4875000000000000e+02,-1.6179276534627738e-03
2.1093750000000000e+01,0.0000000000000000e+00,-5.8908625607213773e-04
2.1093750000000000e+01,1.1250000000000000e+01,-1.8087974544865100e-04
2.1093750000000000e+01,2.2500000000000000e+01,1.2591135329566473e-04
2.1093750000000000e+01,3.3750000000000000e+01,2.2430710202209781e-04
2.1093750000000000e+01,4.5000000000000000e+01,1.8781354611216696e-04
2.1093750000000000e+01,5.6250000000000000e+01,6.1365470950838633e-04
2.1093750000000000e+01,6.7500000000000000e+01,6.0900948225071699e-04
2.1093750000000000e+01,7.8750000000000000e+01,-2.9237779037816252e-04
2.1093750000000000e+01,9.0000000000000000e+01,3.9969278962082043e-06
2.1093750000000000e+01,1.0125000000000000e+02,2.6521393534931952e-03
2.1093750000000000e+01,1.1250000000000000e+02,2.0547013147661835e-03
2.1093750000000000e+01,1.2375000000000000e+02,-6.3922672363945197e-04
2.1093750000000000e+01,1.3500000000000000e+02,-2.6006735607312352e-04
2.1093750000000000e+01,1.4625000000000000e+02,8.6270737694462871e-04
2.1093750000000000e+01,1.5750000000000000e+02,9.8014119365178788e-04
2.1093750000000000e+01,1.6875000000000000e+02,5.3213969640655574e-04
2.1093750000000000e+01,1.8000000000000000e+02,3.8766279396230957e-04
2.1093750000000000e+01,1.9125000000000000e+02,6.5775117898276420e-04
2.1093750000000000e+01,2.0250000000000000e+02,7.0253743856659356e-04
2.1093750000000000e+01,2.1375000000000000e+02,2.0857646157837286e-04
2.1093750000000000e+01,2.2500000000000000e+02,-2.7565280633221891e-04
2.1093750000000000e+01,2.3625000000000000e+02,-2.9602831183360261e-04
2.1093750000000000e+01,2.4750000000000000e+02,-9.9676423829734355e-05
2.1093750000000000e+01,2.5875000000000000e+02,1.1567644949692244e-04
2.1093750000000000e+01,2.7000000000000000e+02,1.0874523033227016e-03
2.1093750000000000e+01,2.8125000000000000e+02,3.1208825128593068e-03
2.1093750000000000e+01,2.9250000000000000e+02,2.5376588751750790e-03
2.1093750000000000e+01,3.0375000000000000e+02,8.1469202689028384e-04
2.1093750000000000e+01,3.1500000000000000e+02,1.6975150128075271e-05
2.1093750000000000e+01,3.2625000000000000e+02,3.4409019406210670e-05
2.1093750000000000e+01,3.3750000000000000e+02,2.9582192840473288e-05
2.1093750000000000e+01,3.4875000000000000e+02,-4.5394749558454514e-04
2.3906250000000000e+01,0.0000000000000000e+00,1.3802341405285965e-03
2.3906250000000000e+01,1.1250000000000000e+01,1.4984008205282228e-03
2.3906250000000000e+01,2.2500000000000000e+01,1.2272325297419083e-03
2.3906250000000000e+01,3.3750000000000000e+01,8.1554141295647655e-04
2.3906250000000000e+01,4.5000000000000000e+01,6.6132240400117886e-04
2.3906250000000000e+01,5.6250000000000000e+01,1.0606266907669947e-03
2.3906250000000000e+01,6.7500000000000000e+01,6.7882375475291799e-04
2.3906250000000000e+01,7.8750000000000000e+01,-7.8361994179928271e-04
2.3906250000000000e+01,9.0000000000000000e+01,-7.3790614540304245e-04
2.3906250000000000e+01,1.0125000000000000e+02,2.0099080114923855e-03
2.3906250000000000e+01,1.1250000000000000e+02,2.1850528452096456e-03
2.3906250000000000e+01,1.2375000000000000e+02,-4.9473554579566089e-04
2.3906250000000000e+01,1.3500000000000000e+02,-6.8927163032577561e-04
2.3906250000000000e+01,1.4625000000000000e+02,-1.2542785263585681e-04
2.3906250000000000e+01,1.5750000000000000e+02,5.6972475875841590e-05
2.3906250000000000e+01,1.6875000000000000e+02,2.4689027130398025e-04
2.3906250000000000e+01,1.8000000000000000e+02,6.0401214006930025e-04
2.3906250000000000e+01,1.9125000000000000e+02,7.9784307378750650e-04
2.3906250000000000e+01,2.0250000000000000e+02,5.4518011441110725e-04
2.3906250000000000e+01,2.1375000000000000e+02,1.3773638237219726e-04
2.3906250000000000e+01,2.2500000000000000e+02,1.8121053725262328e-04
2.3906250000000000e+01,2.3625000000000000e+02,6.1535061210062612e-04
2.3906250000000000e+01,2.4750000000000000e+02,7.0006354679318669e-04
2.3906250000000000e+01,2.5875000000000000e+02,1.6645494732074224e-04
2.3906250000000000e+01,2.7000000000000000e+02,6.4870241483653841e-05
2.3906250000000000e+01,2.8125000000000000e+02,1.9098138663942586e-03
2.3906250000000000e+01,2.9250000000000000e+02,3.0394806675780729e-03
2.3906250000000000e+01,3.0375000000000000e+02,2.2161186837679945e-03
2.3906250000000000e+01,3.1500000000000000e+02,1.7163857801550577e-03
2.3906250000000000e+01,3.2625000000000000e+02,1.8182099444313702e-03
2.3906250000000000e+01,3.3750000000000000e+02,1.8871707393786170e-03
2.3906250000000000e+01,3.4875000000000000e+02,1.5276848788480873e-03
2.6718750000000000e+01,0.0000000000000000e+00,1.0305757525761058e-04
2.6718750000000000e+01,1.1250000000000000e+01,2.3257611192681007e-04
2.6718750000000000e+01,2.2500000000000000e+01,-8.0059846640369019e-05
2.6718750000000000e+01,3.3750000000000000e+01,-4.0795430542317338e-04
2.6718750000000000e+01,4.5000000000000000e+01,-2.2557168856524146e-04
2.6718750000000000e+01,5.6250000000000000e+01,5.0191396501419311e-04
2.6718750000000000e+01,6.7500000000000000e+01,1.7185868980616227e-04
2.6718750000000000e+01,7.8750000000000000e+01,-1.3364464600272893e-03
2.6718750000000000e+01,9.0000000000000000e+01,-1.3582326352415332e-03
2.6718750000000000e+01,1.0125000000000000e+02,9.5418098499187713e-04
2.6718750000000000e+01,1.1250000000000000e+02,1.1155047563370317e-03
2.6718750000000000e+01,1.2375000000000000e+02,-1.1608371613626570e-03
2.6718750000000000e+01,1.3500000000000000e+02,-1.3554253050555194e-03
2.6718750000000000e+01,1.4625000000000000e+02,-1.0568685436693460e-03
2.6718750000000000e+01,1.5750000000000000e+02,-8.2533394269169850e-04
2.6718750000000000e+01,1.6875000000000000e+02,-1.8887361233533518e-04
2.6718750000000000e+01,1.8000000000000000e+02,5.1403319601378724e-04
2.6718750000000000e+01,1.9125000000000000e+02,6.3937182179032439e-04
2.6718750000000000e+01,2.0250000000000000e+02,1.8580896471519210e-04
2.6718750000000000e+01,2.1375000000000000e+02,-1.1960731905723572e-04
2.6718750000000000e+01,2.2500000000000000e+02,3.2311776301522169e-04
2.6718750000000000e+01,2.3625000000000000e+02,1.0723369226462278e-03
2.6718750000000000e+01,2.4750000000000000e+02,1.0972318043748785e-03
2.6718750000000000e+01,2.5875000000000000e+02,1.9900935234106124e-05
2.6718750000000000e+01,2.7000000000000000e+02,-1.5038670219240798e-03
2.6718750000000000e+01,2.8125000000000000e+02,-2.5181450716978476e-03
2.6718750000000000e+01,2.9250000000000000e+02,-2.3388511817055810e-03
2.6718750000000000e+01,3.0375000000000000e+02,-1.7487247773066387e-03
2.6718750000000000e+01,3.1500000000000000e+02,-1.0165089877209787e-03
2.6718750000000000e+01,3.2625000000000000e+02,-1.9918339562377039e-04
2.6718750000000000e+01,3.3750000000000000e+02,2.3993650630854427e-04
2.6718750000000000e+01,3.4875000000000000e+02,1.1688687296995746e-04
2.9531250000000000e+01,0.0000000000000000e+00,-1.3015543035933773e-03
2.9531250000000000e+01,1.1250000000000000e+01,-9.5765634605554813e-04
2.9531250000000000e+01,2.2500000000000000e+01,-1.0163717081115929e-03
2.9531250000000000e+01,3.3750000000000000e+01,-1.0389093858947766e-03
2.9531250000000000e+01,4.5000000000000000e+01,-5.1809232926872193e-04
2.9531250000000000e+01,5.6250000000000000e+01,3.6772649789195393e-04
2.9531250000000000e+01,6.7500000000000000e+01,8.0333953801674840e-05
2.9531250000000000e+01,7.8750000000000000e+01,-1.2625748654845682e-03
2.9531250000000000e+01,9.0000000000000000e+01,-1.2522623308659502e-03
2.9531250000000000e+01,1.0125000000000000e+02,5.0283313001238199e-04
2.9531250000000000e+01,1.1250000000000000e+02,4.0008462175805291e-04
2.9531250000000000e+01,1.2375000000000000e+02,-1.3666968259842737e-03
2.9531250000000000e+01,1.3500000000000000e+02,-1.3687530130267083e-03
2.9531250000000000e+01,1.4625000000000000e+02,-1.2726659163626234e-03
2.9531250000000000e+01,1.5750000000000000e+02,-1.1128731499261582e-03
2.9531250000000000e+01,1.6875000000000000e+02,-3.1164806454776544e-04
2.9531250000000000e+01,1.8000000000000000e+02,4.4601940683395083e-04
2.9531250000000000e+01,1.9125000000000000e+02,3.4162324673477599e-04
2.9531250000000000e+01,2.0250000000000000e+02,-3.8479954392011274e-04
2.9531250000000000e+01,2.1375000000000000e+02,-7.0813474018512914e-04
2.9531250000000000e+01,2.2500000000000000e+02,-5.8627978303913844e-05
2.9531250000000000e+01,2.3625000000000000e+02,8.8661721285613574e-04
2.9531250000000000e+01,2.4750000000000000e+02,1.0226025578948562e-03
2.9531250000000000e+01,2.5875000000000000e+02,1.3696410347080096e-04
2.9531250000000000e+01,2.7000000000000000e+02,-1.0178188010572537e-03
2.9531250000000000e+01,2.8125000000000000e+02,-1.9194180142723873e-03
2.9531250000000000e+01,2.9250000000000000e+02,-2.6311045934561601e-03
2.9531250000000000e+01,3.0375000000000000e+02,-2.7369688051175818e-03
2.9531250000000000e+01,3.1500000000000000e+02,-2.3377497188278892e-03
2.9531250000000000e+01,3.2625000000000000e+02,-1.7761257672007785e-03
2.9531250000000000e+01,3.3750000000000000e+02,-1.4688149516426882e-03
2.9531250000000000e+01,3.4875000000000000e+02,-1.4962236247457114e-03
3.2343750000000000e+01,0.0000000000000000e+00,2.7055377703500056e-04
3.2343750000000000e+01,1.1250000000000000e+01,4.2726206858669272e-04
3.2343750000000000e+01,2.2500000000000000e+01,1.5250870583211298e-04
3.2343750000000000e+01,3.3750000000000000e+01,-6.0062037334282532e-05
3.2343750000000000e+01,4.5000000000000000e+01,2.3765011906567735e-04
3.2343750000000000e+01,5.6250000000000000e+01,7.5311181525522975e-04
3.2343750000000000e+01,6.7500000000000000e+01,3.0942696782995866e-04
3.2343750000000000e+01,7.8750000000000000e+01,-7.8485138334091667e-04
3.2343750000000000e+01,9.0000000000000000e+01,-6.7521911056296245e-04
3.2343750000000000e+01,1.0125000000000000e+02,5.2319300199348050e-04
3.2343750000000000e+01,1.1250000000000000e+02,2.2757719923668254e-04
3.2343750000000000e+01,1.2375000000000000e+02,-7.2290267723109692e-04
3.2343750000000000e+01,1.3500000000000000e+02,-3.7572455229741871e-04
3.2343750000000000e+01,1.4625000000000000e+02,-5.5952888392758759e-04
3.2343750000000000e+01,1.5750000000000000e+02,-6.8265955308313881e-04
3.2343750000000000e+01,1.6875000000000000e+02,-7.7770435999420486e-06
3.2343750000000000e+01,1.8000000000000000e+02,5.4255379829727798e-04
3.2343750000000000e+01,1.9125000000000000e+02,7.6346794525871138e-05
3.2343750000000000e+01,2.0250000000000000e+02,-9.5724350864773329e-04
3.2343750000000000e+01,2.1375000000000000e+02,-1.3503416559030694e-03
3.2343750000000000e+01,2.2500000000000000e+02,-5.9320970866921275e-04
3.2343750000000000e+01,2.3625000000000000e+02,4.8715951347879673e-04
3.2343750000000000e+01,2.4750000000000000e+02,7.8332264469853244e-04
3.2343750000000000e+01,2.5875000000000000e+02,2.6550846987524588e-04
3.2343750000000000e+01,2.7000000000000000e+02,2.7089477946435675e-05
3.2343750000000000e+01,2.8125000000000000e+02,1.1278040824100675e-03
3.2343750000000000e+01,2.9250000000000000e+02,2.6047533131366698e-03
3.2343750000000000e+01,3.0375000000000000e+02,2.1060070377456465e-03
3.2343750000000000e+01,3.1500000000000000e+02,1.1874123893129028e-03
3.2343750000000000e+01,3.2625000000000000e+02,6.6223354402300441e-04
3.2343750000000000e+01,3.3750000000000000e+02,3.6959017516977733e-04
